0	0
0.053875	0.319013
0.107625	1.2778
0.1615	2.882
0.215625	5.14104
0.26925	8.06825
0.323125	11.6815
0.376875	16.0042
0.430875	21.0621
0.484625	26.8892
0.53875	33.5275
0.5925	41.0196
0.6465	49.4254
0.70025	58.8125
0.754125	69.26
0.807875	80.8675
0.861875	93.7479
0.91575	108.041
0.969625	123.937
1.02325	141.696
1.07725	161.596
1.13113	184.117
1.185	209.892
1.23875	239.921
1.29262	275.713
1.34662	319.546
1.40038	374.512
1.45425	444.346
1.50825	532.421
1.562	640.788
1.61612	768.963
1.66987	913.708
1.72363	1071.04
1.77737	1239.2
1.83137	1421.6
1.88537	1626.43
1.939	1864.87
1.99287	2146.7
2.04675	2478.65
2.10087	2864.96
2.15425	3309.88
2.20825	3819.96
2.26225	4402.92
2.31612	5066.88
2.36987	5817.63
2.42388	6658.17
2.47763	7585.04
2.53162	8597.67
2.58562	9690.29
2.63938	10858.1
2.69312	12094.7
2.747	13388.4
2.801	14725.5
2.85475	16096.5
2.90863	17491.7
2.96263	18910.4
3.0165	20361.2
3.07013	21846.7
3.124	23369.6
3.17787	24927.5
3.23163	26512.9
3.28575	28113.7
3.3395	29724.2
3.39337	31338.8
3.44725	32952.1
3.50112	34572.5
3.555	36204.2
3.60875	37858.8
3.66275	39547.5
3.7165	41285.4
3.77037	43074.6
3.82425	44916.7
3.87825	46804.6
3.93213	48719.6
3.98587	50640.8
4.03975	52542.9
4.09362	54405
4.14738	56213.3
4.20113	57962.1
4.25525	59648.3
4.30912	61273.3
4.36287	62846.7
4.41675	64369.6
4.47075	65847.9
4.5245	67279.2
4.57838	68660
4.63238	69986.7
4.686	71253.8
4.74012	72454.6
4.79388	73585
4.84775	74640.4
4.9015	75619.2
4.9555	76526.2
5.00938	77367.5
5.06325	78151.2
5.11687	78885.4
5.17088	79580
5.22475	80241.7
5.27863	80875.8
5.3325	81493.3
5.38625	82101.2
5.44025	82708.3
5.49413	83317.9
5.54788	83937.9
5.60163	84567.1
5.65575	85207.9
5.70963	85865.8
5.7635	86544.2
5.81713	87252.9
5.87113	87995.4
5.925	88773.8
5.97875	89587.1
6.03262	90427.5
6.08662	91291.2
6.14025	92171.2
6.19425	93070
6.24813	93989.6
6.30212	94932.5
6.35587	95898.3
6.40987	96896.7
6.46363	97915.8
6.5175	98959.2
6.57125	100026
6.62525	101113
6.67925	102232
6.733	103351
6.78687	104546
6.84087	105771
6.89438	107004
6.94838	108283
7.00225	109579
7.056	110904
7.10988	112233
7.16375	113558
7.21775	114883
7.2715	116175
7.32525	117425
7.37925	118638
7.43312	119800
7.487	120896
7.541	121963
7.59462	122971
7.64862	123900
7.70262	124783
7.7565	125579
7.81	126283
7.86413	126892
7.91787	127446
7.97175	127929
8.0255	128371
8.0795	128779
8.1335	129129
8.18725	129433
8.241	129713
8.29488	129950
8.34875	130179
8.40287	130396
8.45662	130596
8.5105	130783
8.56425	130967
8.61825	131112
8.672	131221
8.726	131263
8.77962	131250
8.83362	131237
8.8875	131167
8.94112	131050
8.99512	130929
9.04912	130800
9.103	130658
9.15675	130513
9.2105	130371
9.26425	130212
9.31837	130058
9.37225	129883
9.42612	129675
9.48	129433
9.53387	129154
9.58775	128829
9.6415	128462
9.69525	128050
9.74938	127571
9.803	127058
9.857	126508
9.91088	125921
9.96475	125325
10.0184	124679
10.0726	124017
10.1264	123308
10.1801	122571
10.2339	121792
10.2879	120958
10.3416	120079
10.3957	119117
10.4496	118104
10.5035	117017
10.5573	115875
10.6111	114688
10.665	113429
10.7186	112117
10.7728	110746
10.8265	109288
10.8805	107775
10.9341	106193
10.988	104544
11.042	102827
11.096	101022
11.1495	99136.7
11.2035	97180.8
11.2574	95160
11.3112	93070
11.3652	90929.6
11.4191	88742.1
11.4729	86512.5
11.527	84242.5
11.5806	81927.9
11.6344	79565.8
11.6882	77153.8
11.7424	74687.5
11.7963	72170
11.8499	69611.7
11.9037	67020.8
11.9577	64410.4
12.0115	61790.4
12.0652	59168.8
12.1192	56550
12.173	53944.2
12.227	51362.1
12.2809	48817.9
12.3347	46329.2
12.3885	43916.2
12.4425	41595
12.4964	39380
12.5501	37276.7
12.6039	35292.9
12.6579	33423.3
12.7119	31668.7
12.7656	30024.6
12.8195	28488.8
12.8735	27055.8
12.9271	25726.2
12.9811	24491.3
13.0347	23348.3
13.0886	22291.7
13.1426	21316.2
13.1965	20410.8
13.2504	19566.2
13.3043	18775
13.3581	18028.3
13.412	17321.2
13.4659	16644.2
13.5197	15994.2
13.5736	15368.7
13.6274	14762.5
13.6812	14172.9
13.7352	13599.6
13.7891	13039.6
13.843	12493.3
13.8967	11960
13.9506	11440.3
14.0044	10935.4
14.0583	10446.9
14.112	9975.38
14.1661	9518.83
14.2199	9078.75
14.2738	8654.29
14.3278	8246.25
14.3814	7854.37
14.4354	7478.71
14.4894	7119.21
14.5431	6776.04
14.5969	6447.88
14.6509	6134.58
14.7048	5835.04
14.7585	5548.5
14.8124	5274.37
14.8664	5012.04
14.9201	4760.92
14.9739	4520.62
15.0278	4290.25
15.0818	4070.12
15.1355	3859.46
15.1896	3658.21
15.2433	3466.83
15.2972	3284.46
15.351	3111.25
15.405	2946.87
15.4588	2791.21
15.5127	2644
15.5665	2505
15.6206	2374.21
15.6743	2251.21
15.7281	2135.92
15.782	2027.75
15.8356	1926.62
15.8896	1832.46
15.9435	1744.96
15.9974	1664.33
16.0511	1590.58
16.1051	1523.46
