a11.71_d7p17186570533785 run1 .01861068244170095611 0.0032257373113854593 NaN 24.778761061946902 75.22123893805309
a11.71_d7p17186570533785 run10 .11603437928669451337 0.05891632373113871 4.351351351351352 15.873015873015873 84.12698412698413
a11.71_d7p17186570533785 run2 .02758916323731138053 0.007679612482853229 7.708333333333333 0.0 100.0
a11.71_d7p17186570533785 run3 .06653806584362144677 0.04828532235939649 2.2222222222222223 4.406130268199234 95.59386973180077
a11.71_d7p17186570533785 run4 .07363683127572022781 0.027518432784636542 5.595959595959596 21.592649310872893 78.4073506891271
a11.71_d7p17186570533785 run5 .08054912551440333995 0.03346836419753091 3.6491228070175437 7.79874213836478 92.20125786163523
a11.71_d7p17186570533785 run6 .00999871399176954414 0.005315500685871056 167.0 7.142857142857143 92.85714285714286
a11.71_d7p17186570533785 run7 .04335776748971196920 0.024427726337448597 3.648 5.163511187607573 94.83648881239243
a11.71_d7p17186570533785 run8 .01098036694101507610 0.004143089849108364 NaN 12.4031007751938 87.59689922480621
a11.71_d7p17186570533785 run9 .03337834362139914078 0.01684027777777776 11.818181818181818 3.0732860520094563 96.92671394799055
a11.91_d6p81659590743564 run0 .15828189300411599074 0.09061642661179763 2.342327150084317 1.4631685166498487 98.53683148335016
a11.91_d6p81659590743564 run1 .22574802812071431987 0.11499914266118039 2.5055555555555555 24.76228209191759 75.2377179080824
a11.91_d6p81659590743564 run2 .14302769204389624002 0.08186299725651638 4.8149253731343284 3.593429158110883 96.40657084188912
a11.91_d6p81659590743564 run3 .09077932098765429500 0.043212019890260724 8.934579439252337 15.61618062088429 84.3838193791157
a11.91_d6p81659590743564 run4 .18141289437585760366 0.06657450274348446 2.6486486486486487 13.93939393939394 86.06060606060606
a11.91_d6p81659590743564 run5 .06118398491083674436 0.014999142661179687 21.0 15.07177033492823 84.92822966507177
a11.91_d6p81659590743564 run6 .04973851165980795626 0.014133230452674858 14.083333333333334 9.668508287292818 90.33149171270718
a11.91_d6p81659590743564 run7 .15330932784636518063 0.04675711591220867 9.276785714285714 9.643788010425716 90.35621198957428
a11.91_d6p81659590743564 run8 .10039223251028826242 0.07425197187928699 2.973429951690821 6.2006079027355625 93.79939209726444
a11.91_d6p81659590743564 run9 .11171339163237309752 0.05742026748971202 3.3666666666666667 11.526717557251908 88.47328244274809
a12.11_d6p4844090688345 run1 .26123756858710701378 0.08002829218107066 3.8956043956043955 0.5050505050505051 99.4949494949495
a12.11_d6p4844090688345 run10 .41424682784636635102 0.09767232510288121 2.4935897435897436 3.4862385321100917 96.5137614678899
a12.11_d6p4844090688345 run2 .36861925582990644641 0.15206189986282723 2.8342792281498297 16.69626998223801 83.30373001776199
a12.11_d6p4844090688345 run3 .29290123456790185407 0.04195601851851862 4.042328042328043 15.5299055613851 84.4700944386149
a12.11_d6p4844090688345 run4 .37369684499314342443 0.15277992112482935 1.7084033613445377 0.8687558175612783 99.13124418243872
a12.11_d6p4844090688345 run5 .74892618312756764971 0.5403806584362095 0.8745374449339207 15.341229554427525 84.65877044557247
a12.11_d6p4844090688345 run6 .46787551440329458100 0.2069465877914963 1.3298572996706914 25.889281507656065 74.11071849234393
a12.11_d6p4844090688345 run7 .41514060356653154926 0.22182784636488456 2.4417306350314028 2.8588807785888077 97.14111922141119
a12.11_d6p4844090688345 run8 .57255444101509248354 0.20068158436214192 2.2227204783258596 4.151205936920222 95.84879406307978
a12.11_d6p4844090688345 run9 .49786308299040037326 0.14554183813443164 1.3964968152866242 3.6212624584717608 96.37873754152824
a12.31_d6p17346052013945 run1 .79650205761317517691 0.22912594307270376 2.004929143561306 2.8706171826942795 97.12938281730572
a12.31_d6p17346052013945 run10 .90456747256515977813 0.22943672839506238 2.1120851596743897 5.050301810865191 94.9496981891348
a12.31_d6p17346052013945 run2 .67367326817558705676 0.1983967764060371 2.5166802278275022 5.391022674687645 94.60897732531235
a12.31_d6p17346052013945 run3 .91442043895747472869 0.29517103909464865 1.435702875399361 5.2631578947368425 94.73684210526316
a12.31_d6p17346052013945 run4 .69579689643347556751 0.13459790809327898 2.1974248927038627 10.100671140939598 89.8993288590604
