0	0
0.0361	0.101532
0.0728	0.40634
0.1091	0.914777
0.1454	1.62787
0.1817	2.54643
0.2181	3.67213
0.2546	5.0067
0.2909	6.55227
0.3272	8.31103
0.3636	10.2857
0.3999	12.481
0.4363	14.899
0.4726	17.543
0.5091	20.419
0.5454	23.53
0.5818	26.886
0.6181	30.4853
0.6545	34.3407
0.6908	38.4573
0.7271	42.8407
0.7636	47.5023
0.8	52.4467
0.8361	57.6873
0.8728	63.2333
0.909	69.0967
0.9455	75.2877
0.9817	81.824
1.0181	88.7093
1.0545	95.9723
1.0907	103.626
1.1273	111.684
1.1634	120.173
1.1998	129.11
1.2363	138.517
1.2726	148.44
1.3088	158.883
1.3453	169.903
1.3817	181.52
1.4181	193.767
1.4543	206.713
1.4908	220.38
1.5272	234.877
1.5636	250.213
1.5997	266.503
1.6362	283.833
1.6727	302.3
1.709	322.053
1.7452	343.247
1.7815	366.1
1.8181	390.847
1.8545	417.87
1.8905	447.583
1.9272	480.54
1.9635	517.433
1.9997	559.087
2.0362	606.423
2.0726	660.42
2.1089	722.027
2.1452	792.213
2.1815	871.787
2.218	961.367
2.2544	1061.87
2.2905	1173.94
2.327	1298.79
2.3634	1437.93
2.3998	1593.34
2.4361	1767.22
2.4724	1962.58
2.5089	2181.76
2.5452	2427.77
2.5814	2703.2
2.618	3010.43
2.6543	3352.87
2.6906	3733.1
2.7271	4154.03
2.7633	4618.73
2.7997	5129.7
2.8362	5688.73
2.8724	6296.7
2.9088	6952.77
2.9451	7655.53
2.9817	8402.03
3.0179	9189.7
3.0543	10013.8
3.0906	10874.4
3.127	11765.8
3.1632	12690.6
3.1998	13642.2
3.236	14623
3.2723	15631.4
3.3088	16664.6
3.3449	17720.7
3.3816	18800
3.4179	19901
3.4541	21022.3
3.4905	22164.3
3.527	23321.7
3.5632	24498
3.5996	25688
3.6359	26890.7
3.6726	28105.7
3.7087	29332
3.745	30567.3
3.7816	31813
3.8178	33066
3.8541	34328.7
3.8905	35594.7
3.9268	36864
3.9633	38129.7
3.9997	39391.3
4.0359	40641.7
4.0723	41881.7
4.1088	43107.3
4.145	44319.3
4.1815	45514.7
4.2178	46695.3
4.2542	47861.7
4.2905	49010
4.3268	50141.7
4.3633	51253.7
4.3994	52346
4.4359	53414
4.4724	54462
4.5086	55482
4.5449	56479.7
4.5814	57451.7
4.6176	58396.7
4.6542	59319
4.6903	60218
4.7268	61093.7
4.7632	61949.7
4.7995	62781.7
4.836	63596.7
4.8721	64397
4.9087	65182.7
4.9451	65962.7
4.9812	66738.3
5.0177	67513.7
5.0539	68292.7
5.0905	69076.7
5.1269	69862.7
5.163	70649.3
5.1993	71439.7
5.236	72228.3
5.2723	73018.7
5.3085	73809.7
5.3448	74605.7
5.3814	75410
5.4176	76230.7
5.4539	77070.7
5.4903	77937
5.5268	78836
5.5631	79772.3
5.5993	80753.7
5.636	81782.7
5.672	82862.7
5.7087	83994.3
5.7448	85178.3
5.7812	86414.3
5.8177	87701.3
5.8539	89040.3
5.8903	90425.7
5.9268	91859
5.963	93341
5.9994	94857
6.0357	96419.7
6.0723	98020.7
6.1085	99639
6.1447	101283
6.1813	102946
6.2177	104617
6.2539	106295
6.2902	107980
6.3266	109663
6.3631	111353
6.3994	113040
6.4357	114707
6.472	116387
6.5085	118020
6.5448	119650
6.5811	121273
6.6175	122857
6.6538	124437
6.6904	125987
6.7265	127517
6.7629	129037
6.7993	130520
6.8357	131980
6.872	133420
6.9083	134850
6.9447	136243
6.9813	137627
7.0174	138977
7.0537	140290
7.0903	141593
7.1266	142873
7.1629	144133
7.1993	145360
7.2358	146547
7.272	147710
7.3083	148833
7.3448	149920
7.3811	150980
7.4175	152000
7.4537	152987
7.4903	153937
7.5265	154843
7.5629	155710
7.5992	156553
7.6356	157360
7.672	158107
7.7083	158837
7.7446	159527
7.7811	160170
7.8175	160817
7.8536	161407
7.8901	161993
7.9265	162573
7.9629	163130
7.9991	163670
8.0356	164187
8.0719	164697
8.1083	165177
8.1446	165653
8.1811	166103
8.2173	166547
8.2537	166983
8.2901	167410
8.3265	167830
8.3629	168243
8.3991	168660
8.4356	169080
8.4719	169497
8.5083	169920
8.5447	170360
8.5808	170773
8.6173	171217
8.6537	171623
8.69	172033
8.7263	172443
8.7627	172820
8.7992	173180
8.8354	173507
8.8718	173827
8.9081	174127
8.9447	174407
8.981	174660
9.0171	174883
9.0537	175097
9.0901	175283
9.1263	175480
9.1628	175633
9.199	175780
9.2356	175890
9.2718	175987
9.3081	176053
9.3446	176077
9.3808	176087
9.4173	176063
9.4536	176017
9.49	175950
9.5264	175860
9.5626	175747
9.599	175607
9.6355	175447
9.6718	175267
9.7079	175057
9.7445	174830
9.781	174567
9.8171	174287
9.8536	173973
9.8899	173633
9.9263	173260
9.9626	172880
9.9988	172460
10.0354	172023
10.0718	171560
10.108	171090
10.1445	170577
10.1805	170027
10.2174	169477
10.2535	168887
10.2898	168283
10.3262	167663
10.3627	167030
10.3991	166370
10.4354	165713
10.4716	165037
10.5081	164367
10.5445	163677
10.5808	163007
10.617	162317
10.6534	161627
10.6899	160940
10.7261	160240
10.7624	159533
10.7989	158833
10.8355	158100
10.8715	157360
