0	0
0.0432	413.405
0.0864	1621.01
0.1296	3528.48
0.1728	5991.6
0.2162	8830.47
0.2592	11851.3
0.3026	14864.5
0.3458	17702.5
0.3888	20230
0.4322	22354.7
0.4756	24014.7
0.5188	25197.3
0.562	25908
0.6052	26179.3
0.6484	26052
0.6918	25569.3
0.7348	24779.3
0.7782	23715.3
0.8212	22409.3
0.8642	20880
0.9076	19144.7
0.9508	17219.3
0.994	15151.2
1.0372	13030.2
1.0804	10996.9
1.1236	9193.73
1.1668	7690.33
1.21	6492.27
1.2534	5569.87
1.2966	4870.2
1.3396	4332.6
1.383	3910.13
1.4264	3570.67
1.4694	3295
1.5128	3069.53
1.556	2884.67
1.5992	2732.47
1.6424	2605.87
1.6856	2499.4
1.7292	2408
1.7722	2328
1.8154	2256.47
1.8588	2190.93
1.902	2129.73
1.945	2070.93
1.9884	2013.33
2.0316	1956
2.0748	1898.33
2.118	1841.13
2.1612	1785.53
2.2046	1732.53
2.2476	1684
2.2908	1641.27
2.3342	1605.6
2.3776	1577.93
2.4204	1558.8
2.4638	1548.53
2.507	1547.2
2.55	1554.8
2.5934	1571.33
2.6366	1597.6
2.6798	1634.27
2.723	1683.07
2.7662	1745.6
2.8096	1824.67
2.8526	1923.07
2.8958	2043.47
2.9392	2188.93
2.9824	2362.73
3.0254	2566.73
3.0688	2802.93
3.112	3072.13
3.155	3375
3.1984	3710.47
3.2416	4076.87
3.285	4472.4
3.3282	4894.87
3.3714	5342.27
3.4148	5812.93
3.458	6305.87
3.501	6819.87
3.5444	7353.27
3.5876	7903.53
3.6306	8467.47
3.674	9040.67
3.7172	9618.13
3.7606	10196.1
3.8036	10771.3
3.8468	11342
3.8902	11906.5
3.9332	12466.7
3.9764	13026.7
4.0196	13590.7
4.0628	14162.7
4.1058	14744
4.1492	15337.3
4.1924	15944
4.2356	16556.7
4.279	17181.3
4.3222	17810.7
4.3656	18440.7
4.4086	19077.3
4.4518	19719.3
4.4952	20370.7
4.5382	21034.7
4.5814	21717.3
4.6248	22420.7
4.668	23148.7
4.7112	23904
4.7544	24686.7
4.7976	25495.3
4.841	26328
4.884	27183.3
4.9272	28054.7
4.9706	28940
5.0136	29834.7
5.0568	30735.3
5.1004	31638.7
5.1436	32548
5.1868	33463.3
5.2302	34386
5.2734	35318
5.3166	36259.3
5.3598	37213.3
5.403	38174.7
5.4464	39150
5.4894	40134.7
5.5326	41127.3
5.576	42130.7
5.6188	43141.3
5.6622	44162.7
5.7054	45193.3
5.7486	46235.3
5.7918	47286
5.835	48346.7
5.8782	49418.7
5.9214	50496.7
5.9646	51584
6.0078	52680
6.0512	53786
6.0942	54898
6.1376	56020
6.181	57148.7
6.2242	58284
6.2674	59426
6.3106	60574.7
6.3538	61726
6.397	62884
6.4402	64044
6.4834	65202.7
6.5268	66362
6.5698	67519.3
6.6132	68673.3
6.6564	69826
6.6994	70976.7
6.7428	72128.7
6.786	73290.7
6.8292	74464
6.8724	75656
6.9156	76862.7
6.9588	78084.7
7.002	79312.7
7.0452	80538.7
7.0888	81750
7.132	82936.7
7.175	84094
7.2182	85217.3
7.2614	86308
7.3044	87370
7.3478	88402
7.391	89405.3
7.4342	90384
7.4774	91332.7
7.5206	92252.7
7.564	93134.7
7.6072	93987.3
7.6502	94782.7
7.6936	95543.3
7.7368	96246.7
7.7798	96889.3
7.8232	97478
7.8664	98002
7.9096	98496
7.9528	98952
7.996	99404.7
8.0396	99870
8.0826	100362
8.1258	100883
8.1692	101479
8.2124	102140
8.2554	102855
8.2988	103651
8.342	104530
8.385	105495
8.4284	106553
8.4716	107693
8.515	108960
8.5582	110313
8.6014	111733
8.6448	113247
8.688	114847
8.731	116520
8.7744	118260
8.8174	120060
8.8604	121927
8.9038	123880
8.947	125867
8.9904	127973
9.0336	130100
9.0768	132347
9.1202	134647
9.1632	137007
9.2064	139440
9.2498	141887
9.293	144380
9.336	146853
9.3794	149327
9.4226	151767
9.4656	154167
9.509	156500
9.5522	158787
9.5956	161033
9.6386	163233
9.6818	165413
9.7252	167567
9.7682	169700
9.8114	171807
9.8548	173887
9.898	175953
9.9412	177967
9.9846	179947
10.0278	181907
10.0712	183820
10.1142	185720
10.1574	187547
10.2008	189340
10.2438	191060
10.287	192733
10.3304	194360
10.3736	195913
10.4164	197433
10.4598	198900
10.503	200333
10.5462	201747
10.5894	203140
10.6326	204500
10.676	205820
10.719	207127
10.7622	208407
10.8056	209627
10.8486	210847
10.892	212047
10.9354	213187
10.9786	214327
11.0218	215420
11.065	216460
11.1082	217473
11.1514	218420
11.1946	219313
11.2378	220147
11.2812	220893
11.3242	221587
11.3674	222180
11.4108	222700
11.454	223160
11.4972	223520
11.5404	223827
11.5836	224053
11.6268	224207
11.67	224320
11.7132	224380
11.7566	224413
11.7996	224407
11.843	224367
11.8866	224307
11.9296	224207
11.973	224080
12.016	223947
12.0592	223767
12.1024	223547
12.1456	223293
12.1888	223027
12.232	222733
12.2752	222433
12.3184	222140
12.3618	221867
12.4048	221647
12.4482	221447
12.4914	221280
12.5344	221187
12.5778	221107
12.621	221060
12.6642	221047
12.7074	221047
12.7506	221067
12.794	221087
12.8374	221120
12.8804	221147
12.9238	221193
