a13p10_d6p61 Sn 2.96377 0.107502 2.17461 0.00229304 0.0178779 0.000308499
a13p10_d6p61 Ta 5.29621 0.0977661 1.97383 0.000414245 0.0117447 4.80436e-05
a13p5_d6p04 Sn 2.91165 0.0737213 2.1685 0.00189951 0.0140628 0.000228897
a13p5_d6p04 Ta 4.99725 0.0956236 1.96046 0.000434136 0.0131519 5.41078e-05
a13p9_d5p53 Sn 2.86781 0.0665803 2.16445 0.00186907 0.0127279 0.000217684
a13p9_d5p53 Ta 4.82064 0.0967456 1.94951 0.000441697 0.013171 5.72829e-05
a14p1_d5p30 Sn 2.86377 0.0620773 2.16158 0.00173074 0.01195 0.000197219
a14p1_d5p30 Ta 4.67177 0.08089 1.93914 0.000409463 0.0125945 5.49238e-05
a14p3_d5p08 Sn 2.85771 0.0562638 2.16092 0.00169899 0.0112111 0.000177658
a14p3_d5p08 Ta 4.60938 0.0681955 1.9335 0.000372895 0.0117992 4.92754e-05
a14p5_d4p87 Sn 2.85197 0.0585425 2.15983 0.00168473 0.011232 0.000178987
a14p5_d4p87 Ta 4.562 0.0739308 1.93094 0.000386766 0.012133 5.11137e-05
a14p7_d4p68 Sn 2.83659 0.050425 2.15642 0.00159872 0.0104969 0.000163525
a14p7_d4p68 Ta 4.52987 0.0640029 1.92819 0.000345328 0.0114359 4.73467e-05
a14p9_d4p49 Sn 2.83696 0.0495766 2.15627 0.00156838 0.0105235 0.000161846
a14p9_d4p49 Ta 4.50893 0.0609124 1.92708 0.000347961 0.0115269 4.88891e-05
a15p1_d4p32 Sn 2.83484 0.0487627 2.15492 0.0015415 0.0102521 0.000153943
a15p1_d4p32 Ta 4.43719 0.0512727 1.91946 0.000329932 0.0101091 4.3177e-05
a15p5_d3p99 Sn 2.83006 0.0459525 2.15429 0.00150032 0.00961381 0.000144276
a15p5_d3p99 Ta 4.34388 0.0468131 1.91254 0.000291396 0.00948497 3.62839e-05
a15p9_d3p70 Sn 2.81461 0.0455896 2.15036 0.00146716 0.00938295 0.000139674
a15p9_d3p70 Ta 4.32219 0.0434214 1.90999 0.000295365 0.00881124 3.53983e-05
a16p3_d3p43 Sn 2.81602 0.0461819 2.15111 0.00148942 0.00964515 0.000142061
a16p3_d3p43 Ta 4.2901 0.0427361 1.90774 0.000305637 0.00897403 3.95661e-05
a16p7_d3p19 Sn 2.80888 0.045276 2.14881 0.00144493 0.00939001 0.000134955
a16p7_d3p19 Ta 4.38169 0.0553377 1.91675 0.000335571 0.0103153 4.46357e-05
a17p1_d2p97 Sn 2.82051 0.0457952 2.15161 0.00146019 0.00967262 0.000141242
a17p1_d2p97 Ta 4.34684 0.0543289 1.91436 0.000345086 0.01031 4.74286e-05
a17p5_d2p77 Sn 2.81474 0.0452209 2.14914 0.0014494 0.00967752 0.000139269
a17p5_d2p77 Ta 4.33361 0.0470792 1.91223 0.000319098 0.00967721 4.05272e-05
a17p9_d2p59 Sn 2.79597 0.0438407 2.14598 0.00144849 0.00946426 0.00013489
a17p9_d2p59 Ta 4.29355 0.0491257 1.90925 0.000332739 0.0103902 4.42585e-05
a18p3_d2p425 Sn 2.79606 0.0446615 2.14584 0.00145348 0.00953451 0.000136384
a18p3_d2p425 Ta 4.33264 0.0516705 1.912 0.000347937 0.00991049 4.74817e-05
a18p7_d2p27 Sn 2.80203 0.0430417 2.14628 0.00139186 0.00940806 0.000132058
a18p7_d2p27 Ta 4.28464 0.049914 1.91005 0.000331163 0.0104068 4.91866e-05
a19p1_d2p13 Sn 2.79704 0.0467788 2.14655 0.00146898 0.00970641 0.000142511
a19p1_d2p13 Ta 4.33858 0.0547088 1.91396 0.00034648 0.0104559 5.00318e-05
