a14p7_d4p86 run16 Sn 2.84371 0.0476622 2.15663 0.00171079 0.00965758 0.000162635
a14p7_d4p86 run17 Sn 2.7928 0.0478502 2.15011 0.00176869 0.00936621 0.000142521
a14p7_d4p86 run18 Sn 2.85681 0.0481803 2.15695 0.00160796 0.00870952 0.000128982
a14p7_d4p86 run19 Sn 2.8248 0.0359238 2.14739 0.00145113 0.00770637 9.91933e-05
a14p7_d4p86 run2 Sn 2.83232 0.0397288 2.15537 0.00181679 0.00767337 0.000112457
a14p7_d4p86 run20 Sn 2.82309 0.0477665 2.15251 0.0016336 0.0103625 0.000163206
a14p7_d4p86 run3 Sn 2.78868 0.0295511 2.14839 0.00145238 0.00820538 0.00010399
a14p7_d4p86 run4 Sn 2.79979 0.0399539 2.15166 0.00162582 0.00946652 0.000146595
a14p7_d4p86 run5 Sn 2.87836 0.041867 2.15411 0.00154119 0.00935134 0.000129186
a14p7_d4p86 run6 Sn 2.85846 0.0385034 2.15438 0.00156381 0.00848288 0.000108064
a14p7_d4p86 run7 Sn 2.80937 0.0491314 2.14906 0.00172392 0.00889568 0.00013867
a14p7_d4p86 run8 Sn 2.83478 0.0568325 2.15204 0.00177739 0.0114703 0.000177665
a14p7_d4p86 run9 Sn 2.8058 0.0464682 2.14897 0.00166737 0.00942231 0.000149753
a14p9_d4p67 run1 Sn 2.87373 0.0374161 2.15263 0.0015994 0.00738809 0.000112924
a14p9_d4p67 run10 Sn 2.87184 0.039533 2.15569 0.00158647 0.00806409 0.000112753
a14p9_d4p67 run11 Sn 2.8249 0.0361777 2.14855 0.00150215 0.00853941 0.000125405
a14p9_d4p67 run12 Sn 2.85046 0.0367872 2.15238 0.00154493 0.00730936 0.000106987
a14p9_d4p67 run13 Sn 2.81654 0.0490437 2.15228 0.00160475 0.00992301 0.000143537
a14p9_d4p67 run14 Sn 2.82065 0.0485013 2.15072 0.00160873 0.00988791 0.000149751
a14p9_d4p67 run15 Sn 2.79275 0.0396057 2.14981 0.00153151 0.00877341 0.000128592
a14p9_d4p67 run16 Sn 2.85265 0.0306925 2.15582 0.00146808 0.0078301 0.000108587
a14p9_d4p67 run17 Sn 2.81464 0.0423869 2.14825 0.00164212 0.00895667 0.000143222
a14p9_d4p67 run18 Sn 2.83701 0.0309105 2.14789 0.00144617 0.00773065 9.77635e-05
a14p9_d4p67 run19 Sn 2.82775 0.0467335 2.15455 0.00165755 0.010005 0.000145838
a14p9_d4p67 run2 Sn 2.81033 0.0407891 2.14708 0.0015822 0.0090359 0.000126691
a14p9_d4p67 run20 Sn 2.82618 0.0468209 2.15229 0.00158473 0.00945344 0.000137006
a14p9_d4p67 run3 Sn 2.86531 0.0447923 2.15366 0.00165876 0.00925031 0.000131797
a14p9_d4p67 run4 Sn 2.81124 0.0414576 2.1533 0.00163635 0.00898793 0.000134053
a14p9_d4p67 run5 Sn 2.83653 0.032967 2.15278 0.0015784 0.00796404 0.000109802
a14p9_d4p67 run6 Sn 2.79946 0.038632 2.15249 0.00160019 0.0087726 0.000122421
a14p9_d4p67 run7 Sn 2.81991 0.0407864 2.14869 0.00157801 0.00899976 0.000133242
a14p9_d4p67 run8 Sn 2.80153 0.0399936 2.15061 0.00164473 0.00856894 0.000125202
a14p9_d4p67 run9 Sn 2.82274 0.0353062 2.14965 0.00150063 0.00790361 9.81722e-05
a15p1_d4p48 run1 Sn 2.83396 0.0512963 2.15367 0.00169598 0.00934451 0.000143746
a15p1_d4p48 run10 Sn 2.80639 0.0395062 2.14721 0.00171711 0.00791477 0.000129979
a15p1_d4p48 run11 Sn 2.8253 0.039347 2.15059 0.00152653 0.00853764 0.000126319
a15p1_d4p48 run12 Sn 2.83452 0.0445179 2.15034 0.00159715 0.00817793 0.000122084
a15p1_d4p48 run13 Sn 2.81526 0.0262676 2.14606 0.00136145 0.00736886 9.33553e-05
a15p1_d4p48 run14 Sn 2.82503 0.0387834 2.15548 0.00152803 0.00875035 0.000123482
a15p1_d4p48 run15 Sn 2.83858 0.0468477 2.15259 0.00169479 0.0086389 0.000135366
a15p1_d4p48 run16 Sn 2.81661 0.0365089 2.14882 0.00154711 0.00845039 0.000114243
a15p1_d4p48 run17 Sn 2.81338 0.035563 2.15219 0.00151969 0.00866016 0.000117001
a15p1_d4p48 run18 Sn 2.85239 0.055111 2.15815 0.00172433 0.00950904 0.00014167
a15p1_d4p48 run19 Sn 2.79188 0.0430895 2.14548 0.0015706 0.00910441 0.000131668
a15p1_d4p48 run2 Sn 2.86332 0.0274026 2.15256 0.00136066 0.00743341 8.95087e-05
a15p1_d4p48 run20 Sn 2.81682 0.0307021 2.15008 0.00141129 0.00758138 9.28041e-05
a15p1_d4p48 run3 Sn 2.84362 0.0550272 2.15313 0.0016742 0.00874532 0.000138713
a15p1_d4p48 run4 Sn 2.85125 0.0371353 2.15413 0.00144842 0.00871037 0.000114813
a15p1_d4p48 run5 Sn 2.80332 0.0359742 2.14845 0.00153855 0.00805443 0.000103254
a15p1_d4p48 run6 Sn 2.81898 0.0245463 2.14357 0.00135643 0.00681039 8.19662e-05
a15p1_d4p48 run7 Sn 2.88359 0.0333299 2.15427 0.0013929 0.00674473 7.37721e-05
a15p1_d4p48 run8 Sn 2.75841 0.0410769 2.14411 0.00154444 0.00903312 0.000131639
a15p1_d4p48 run9 Sn 2.83058 0.0328588 2.1518 0.00146753 0.00791135 0.000117383
a15p3_d4p31 run1 Sn 2.876 0.0319909 2.15663 0.00137002 0.00760644 9.64451e-05
a15p3_d4p31 run10 Sn 2.90067 0.0353851 2.15629 0.00144039 0.00859008 0.000119483
a15p3_d4p31 run11 Sn 2.82838 0.0319688 2.14671 0.00152987 0.00620613 7.84535e-05
a15p3_d4p31 run12 Sn 2.81529 0.0364015 2.14634 0.00152851 0.00809378 0.000112545
a15p3_d4p31 run13 Sn 2.77411 0.0404926 2.14513 0.00155536 0.00892978 0.00011318
a15p3_d4p31 run14 Sn 2.78692 0.0388605 2.15058 0.00154848 0.00848322 0.000113367
a15p3_d4p31 run15 Sn 2.82662 0.0446309 2.14984 0.00171645 0.00838017 0.000117761
a15p3_d4p31 run16 Sn 2.79881 0.0330351 2.14426 0.00143954 0.00728121 0.000102533
a15p3_d4p31 run17 Sn 2.81855 0.0411883 2.15058 0.0015709 0.00773175 0.000110682
a15p3_d4p31 run18 Sn 2.84442 0.028498 2.15031 0.00139199 0.00761984 9.49587e-05
a15p3_d4p31 run19 Sn 2.80241 0.0464714 2.15403 0.00169357 0.00957755 0.000141271
a15p3_d4p31 run2 Sn 2.76341 0.0421767 2.14508 0.00153089 0.00822803 0.000116412
a15p3_d4p31 run20 Sn 2.8291 0.0374423 2.14801 0.00151674 0.0073485 0.000101169
a15p3_d4p31 run3 Sn 2.80529 0.0407955 2.1507 0.00165508 0.00903524 0.000136426
a15p3_d4p31 run4 Sn 2.80692 0.0259989 2.14893 0.00144422 0.00707724 9.05699e-05
a15p3_d4p31 run5 Sn 2.81541 0.0502159 2.14911 0.00178638 0.009011 0.0001408
a15p3_d4p31 run6 Sn 2.82293 0.036706 2.1521 0.00155096 0.00806146 0.000113584
a15p3_d4p31 run7 Sn 2.82801 0.0306109 2.1531 0.00142469 0.00673565 7.8849e-05
a15p3_d4p31 run8 Sn 2.87173 0.0267078 2.15439 0.00137574 0.00658935 8.1e-05
a15p3_d4p31 run9 Sn 2.86171 0.0392385 2.15421 0.0014531 0.00811848 0.000114831
a15p5_d4p15 run1 Sn 2.79994 0.0376707 2.15401 0.00157718 0.00853518 0.000116966
a15p5_d4p15 run10 Sn 2.81297 0.0401986 2.14914 0.00153743 0.00795969 0.000106161
a15p5_d4p15 run11 Sn 2.7976 0.027242 2.14202 0.00133341 0.00678783 7.3408e-05
a15p5_d4p15 run12 Sn 2.85272 0.0323898 2.15474 0.00144613 0.00641424 7.55528e-05
a15p5_d4p15 run13 Sn 2.76221 0.0334581 2.141 0.00145289 0.00810241 0.000116732
a15p5_d4p15 run14 Sn 2.85868 0.0432957 2.1535 0.00151282 0.00903872 0.000128918
a15p5_d4p15 run15 Sn 2.86649 0.0501476 2.15782 0.00134238 0.00960307 0.000139836
a15p5_d4p15 run16 Sn 2.86242 0.0435175 2.15817 0.00149939 0.0087908 0.00012658
a15p5_d4p15 run17 Sn 2.80166 0.048198 2.15256 0.00168812 0.00922381 0.000142786
a15p5_d4p15 run18 Sn 2.83635 0.0300583 2.1509 0.00143824 0.00725047 0.000103694
a15p5_d4p15 run19 Sn 2.84041 0.0322312 2.15099 0.00143604 0.007691 0.000103443
a15p5_d4p15 run2 Sn 2.82569 0.042999 2.14972 0.00157715 0.00800364 0.000120988
a15p5_d4p15 run20 Sn 2.82507 0.0426905 2.15013 0.00156956 0.00956135 0.000139346
a15p5_d4p15 run3 Sn 2.80621 0.0307121 2.14517 0.00132815 0.00760731 9.0332e-05
a15p5_d4p15 run4 Sn 2.81113 0.0328322 2.14361 0.00133888 0.00732738 9.09031e-05
a15p5_d4p15 run5 Sn 2.86606 0.0428354 2.15559 0.00157719 0.00930761 0.000127082
a15p5_d4p15 run6 Sn 2.79442 0.0515629 2.14749 0.00176669 0.00940894 0.000142329
a15p5_d4p15 run7 Sn 2.79016 0.043896 2.1448 0.00153074 0.00882271 0.000127757
a15p5_d4p15 run8 Sn 2.84259 0.0221408 2.14862 0.00128033 0.00646208 7.28738e-05
a15p5_d4p15 run9 Sn 2.84645 0.0385082 2.15279 0.00145364 0.00903085 0.000123924
a15p7_d3p99 run1 Sn 2.78531 0.0278301 2.14322 0.00134745 0.00729508 8.77877e-05
a15p7_d3p99 run10 Sn 2.76951 0.0280579 2.14147 0.00141838 0.00725845 9.21546e-05
a15p7_d3p99 run11 Sn 2.82188 0.0315646 2.1491 0.00149805 0.00681865 8.11458e-05
a15p7_d3p99 run12 Sn 2.81815 0.0247648 2.14972 0.00126108 0.00727717 8.45784e-05
a15p7_d3p99 run13 Sn 2.82133 0.0543228 2.14934 0.00160863 0.010094 0.000147353
a15p7_d3p99 run14 Sn 2.81222 0.0364691 2.14989 0.0015586 0.0071093 9.44795e-05
a15p7_d3p99 run15 Sn 2.83731 0.0310833 2.15578 0.00149938 0.00791749 0.000106318
a15p7_d3p99 run16 Sn 2.8039 0.0311599 2.14645 0.00140297 0.00682046 8.72912e-05
a15p7_d3p99 run17 Sn 2.82897 0.0304546 2.14675 0.00142606 0.0072675 9.62323e-05
a15p7_d3p99 run18 Sn 2.82156 0.0345595 2.1536 0.0015536 0.00803613 0.000113679
a15p7_d3p99 run19 Sn 2.8035 0.0360943 2.14984 0.00151683 0.00856977 0.000114356
a15p7_d3p99 run2 Sn 2.81725 0.0351128 2.15083 0.00144932 0.00821435 0.000106702
a15p7_d3p99 run20 Sn 2.87328 0.040711 2.15542 0.00145681 0.00829555 0.000105609
a15p7_d3p99 run3 Sn 2.81755 0.0301663 2.14816 0.00144927 0.00710131 8.88446e-05
a15p7_d3p99 run4 Sn 2.81253 0.0389831 2.15137 0.00158152 0.00778243 0.00010277
a15p7_d3p99 run5 Sn 2.77034 0.0383105 2.1425 0.00150414 0.00864691 0.000114147
a15p7_d3p99 run6 Sn 2.80166 0.0277869 2.14502 0.00131437 0.00712528 8.51927e-05
a15p7_d3p99 run7 Sn 2.85579 0.0288556 2.14996 0.001409 0.00726395 9.69732e-05
a15p7_d3p99 run8 Sn 2.80495 0.0331644 2.14517 0.00142452 0.00757762 9.7512e-05
a15p7_d3p99 run9 Sn 2.83383 0.042421 2.15395 0.00151915 0.00851303 0.000121696
a15p9_d3p84 run1 Sn 2.82162 0.0460238 2.15464 0.00161407 0.00891041 0.00013238
a15p9_d3p84 run10 Sn 2.79996 0.0450582 2.14715 0.00156587 0.00834606 0.00011606
a15p9_d3p84 run11 Sn 2.83294 0.040514 2.15109 0.00142379 0.00763441 0.000101967
a15p9_d3p84 run12 Sn 2.83707 0.0491469 2.15212 0.00164282 0.00922493 0.000149532
a15p9_d3p84 run13 Sn 2.79597 0.0573034 2.14703 0.0016162 0.01037 0.000150842
a15p9_d3p84 run14 Sn 2.84866 0.0365765 2.1503 0.00142973 0.00703353 8.92403e-05
a15p9_d3p84 run15 Sn 2.81512 0.0420599 2.14792 0.00164684 0.00885009 0.000132778
a15p9_d3p84 run16 Sn 2.80861 0.0492977 2.1527 0.00157391 0.010311 0.000145262
a15p9_d3p84 run17 Sn 2.82062 0.0428202 2.14598 0.00159385 0.0080262 0.000115282
a15p9_d3p84 run18 Sn 2.80004 0.0467993 2.15298 0.00164847 0.00980962 0.000154596
a15p9_d3p84 run19 Sn 2.80704 0.0364877 2.15168 0.00152964 0.00807194 0.000116699
a15p9_d3p84 run2 Sn 2.82642 0.0559299 2.14864 0.00172665 0.00782838 0.000116357
a15p9_d3p84 run20 Sn 2.83567 0.0384787 2.15446 0.00148965 0.00916044 0.000121917
a15p9_d3p84 run3 Sn 2.78736 0.0337293 2.14646 0.00149893 0.00718846 9.22746e-05
a15p9_d3p84 run4 Sn 2.86538 0.0445516 2.15805 0.00147593 0.00809424 0.000111477
a15p9_d3p84 run5 Sn 2.84124 0.0328126 2.14946 0.00136978 0.00749214 9.89724e-05
a15p9_d3p84 run6 Sn 2.78024 0.0356181 2.14298 0.00150926 0.00785696 0.000104688
a15p9_d3p84 run7 Sn 2.75856 0.0314981 2.13994 0.00147105 0.0080356 0.000102949
a15p9_d3p84 run8 Sn 2.7864 0.0410096 2.14321 0.00159624 0.00834602 0.00012677
a15p9_d3p84 run9 Sn 2.81135 0.0307258 2.15165 0.0014817 0.0080282 0.000104099
a16p1_d3p70 run1 Sn 2.76943 0.0295484 2.142 0.00137137 0.00747496 9.50375e-05
a16p1_d3p70 run10 Sn 2.81556 0.0316467 2.15066 0.00141482 0.00802451 0.000100128
a16p1_d3p70 run11 Sn 2.80307 0.0306467 2.14912 0.00148898 0.00811719 0.000118313
a16p1_d3p70 run12 Sn 2.7978 0.0296946 2.14365 0.00138523 0.00817895 0.00010756
a16p1_d3p70 run13 Sn 2.83153 0.0333857 2.15219 0.00135417 0.00699009 8.35019e-05
a16p1_d3p70 run14 Sn 2.79294 0.0301696 2.13956 0.00142032 0.00708623 8.30193e-05
a16p1_d3p70 run15 Sn 2.79056 0.027432 2.1453 0.00134068 0.00719899 8.27107e-05
a16p1_d3p70 run16 Sn 2.76801 0.0350113 2.14241 0.00144734 0.008441 0.000113643
a16p1_d3p70 run17 Sn 2.7812 0.0265263 2.14572 0.00138416 0.00722045 8.81472e-05
a16p1_d3p70 run18 Sn 2.84523 0.0320907 2.15192 0.001359 0.00797878 9.73857e-05
a16p1_d3p70 run19 Sn 2.73927 0.0285658 2.13924 0.00139228 0.00806929 0.000108239
a16p1_d3p70 run2 Sn 2.81013 0.0354774 2.14549 0.00144987 0.00746518 9.46955e-05
a16p1_d3p70 run20 Sn 2.80667 0.0334549 2.14771 0.0014313 0.00812403 0.000105898
a16p1_d3p70 run3 Sn 2.80573 0.0402781 2.14993 0.00162691 0.00745402 9.93596e-05
a16p1_d3p70 run4 Sn 2.76345 0.0370753 2.14379 0.00150334 0.00848811 0.000117624
a16p1_d3p70 run5 Sn 2.80804 0.0416924 2.14998 0.00149079 0.00816426 0.000113952
a16p1_d3p70 run6 Sn 2.83725 0.0452427 2.14881 0.00161029 0.00739492 0.000100061
a16p1_d3p70 run7 Sn 2.78184 0.037067 2.14193 0.00160525 0.0073953 0.000105848
a16p1_d3p70 run8 Sn 2.79085 0.0343543 2.14436 0.00148143 0.00828274 0.000109092
a16p1_d3p70 run9 Sn 2.76868 0.0462326 2.14368 0.00161135 0.00938633 0.00013791
a16p3_d3p57 run1 Sn 2.81354 0.0438675 2.15071 0.00145027 0.00974199 0.000122397
a16p3_d3p57 run10 Sn 2.80772 0.0317883 2.14629 0.00130497 0.00737369 8.64472e-05
a16p3_d3p57 run11 Sn 2.73186 0.0383345 2.13994 0.00165669 0.0092588 0.000141864
a16p3_d3p57 run12 Sn 2.80241 0.0420134 2.14532 0.00150699 0.00810851 0.000111959
a16p3_d3p57 run13 Sn 2.8493 0.0331686 2.14742 0.00146632 0.00697187 9.3698e-05
a16p3_d3p57 run14 Sn 2.80541 0.0479897 2.1466 0.00161863 0.00777816 0.000103689
a16p3_d3p57 run15 Sn 2.81108 0.0434947 2.1453 0.00153374 0.00695247 9.62642e-05
a16p3_d3p57 run16 Sn 2.83206 0.0374545 2.15016 0.0014165 0.00799462 0.000103241
a16p3_d3p57 run17 Sn 2.80042 0.0487179 2.14869 0.00152225 0.0081836 0.000110111
a16p3_d3p57 run18 Sn 2.79389 0.0371084 2.14689 0.00152141 0.00809743 0.000109238
a16p3_d3p57 run19 Sn 2.787 0.0374338 2.14536 0.00147052 0.00755185 9.01958e-05
a16p3_d3p57 run2 Sn 2.83258 0.0330333 2.14646 0.00136937 0.00721355 9.04358e-05
a16p3_d3p57 run20 Sn 2.81237 0.0303295 2.14432 0.00134238 0.00783348 9.70743e-05
a16p3_d3p57 run3 Sn 2.8003 0.0412646 2.1483 0.00161953 0.0074731 0.000107908
a16p3_d3p57 run4 Sn 2.77651 0.0357243 2.1444 0.00146852 0.00777988 0.000101256
a16p3_d3p57 run5 Sn 2.85429 0.0527685 2.15642 0.00182357 0.00866952 0.000136079
a16p3_d3p57 run6 Sn 2.81989 0.0326947 2.14661 0.00150121 0.0075185 9.80582e-05
a16p3_d3p57 run7 Sn 2.8449 0.0419173 2.15467 0.00156308 0.00855115 0.000113733
a16p3_d3p57 run8 Sn 2.76615 0.032058 2.14392 0.00144301 0.00774968 9.35154e-05
a16p3_d3p57 run9 Sn 2.76319 0.0290653 2.14021 0.00138555 0.00728761 8.83782e-05
a16p5_d3p44 run1 Sn 2.8292 0.0523561 2.15338 0.00161152 0.00911606 0.000139812
a16p5_d3p44 run10 Sn 2.83493 0.0439759 2.15154 0.0016171 0.00787001 0.000117713
a16p5_d3p44 run11 Sn 2.81763 0.0296229 2.14684 0.00137527 0.00705421 9.83207e-05
a16p5_d3p44 run12 Sn 2.81487 0.036331 2.15079 0.00136585 0.00821608 9.29879e-05
a16p5_d3p44 run13 Sn 2.80736 0.0400452 2.14575 0.00147185 0.00842092 0.000104578
a16p5_d3p44 run14 Sn 2.84425 0.0436723 2.15404 0.00157057 0.00913554 0.000136364
a16p5_d3p44 run15 Sn 2.79251 0.0304368 2.1427 0.00139368 0.00713493 9.75716e-05
a16p5_d3p44 run16 Sn 2.83966 0.0384516 2.15441 0.00140761 0.00822638 0.000116748
a16p5_d3p44 run17 Sn 2.82764 0.0352294 2.15069 0.00152638 0.00795492 0.000118085
a16p5_d3p44 run18 Sn 2.76078 0.0397852 2.14268 0.00148877 0.00871902 0.000123013
a16p5_d3p44 run19 Sn 2.82887 0.0256918 2.14822 0.00125236 0.00724773 9.24551e-05
a16p5_d3p44 run2 Sn 2.78199 0.0272585 2.14025 0.00129671 0.00673621 7.88311e-05
a16p5_d3p44 run20 Sn 2.8069 0.030595 2.14538 0.00129374 0.00769103 9.11077e-05
a16p5_d3p44 run3 Sn 2.85473 0.0337278 2.15197 0.00135796 0.00816944 0.000101216
a16p5_d3p44 run4 Sn 2.84129 0.0440461 2.15382 0.00148307 0.00911419 0.000132112
a16p5_d3p44 run5 Sn 2.85151 0.0304551 2.15257 0.00133848 0.00771832 9.16278e-05
a16p5_d3p44 run6 Sn 2.86895 0.0298716 2.15372 0.00134532 0.006471 7.27243e-05
a16p5_d3p44 run7 Sn 2.85546 0.0324636 2.14835 0.00131164 0.00679698 8.31206e-05
a16p5_d3p44 run8 Sn 2.80881 0.0479664 2.14644 0.00164181 0.0084272 0.000130458
a16p5_d3p44 run9 Sn 2.76758 0.025459 2.13849 0.00136854 0.00689899 8.32287e-05
a16p9_d3p20 run1 Sn 2.85112 0.0307153 2.15518 0.00140121 0.00684236 8.53783e-05
a16p9_d3p20 run10 Sn 2.81838 0.035 2.14669 0.00146436 0.00724404 9.5699e-05
a16p9_d3p20 run11 Sn 2.8328 0.0315338 2.14857 0.00135695 0.0077505 9.75567e-05
a16p9_d3p20 run12 Sn 2.81533 0.0393849 2.14853 0.00142385 0.00823948 0.000103485
a16p9_d3p20 run13 Sn 2.78482 0.0327921 2.14365 0.00142135 0.00753287 9.29643e-05
a16p9_d3p20 run14 Sn 2.82092 0.0308144 2.14429 0.00135121 0.00771213 9.84564e-05
a16p9_d3p20 run15 Sn 2.8424 0.0377778 2.1505 0.00133652 0.0084726 0.000107162
a16p9_d3p20 run16 Sn 2.81419 0.0463095 2.14757 0.00155558 0.00796214 0.000110108
a16p9_d3p20 run17 Sn 2.83748 0.0283187 2.14921 0.00125034 0.0063345 7.50328e-05
a16p9_d3p20 run18 Sn 2.75752 0.0345152 2.13986 0.00140552 0.0087597 0.000103774
a16p9_d3p20 run19 Sn 2.8311 0.0362425 2.14855 0.00138143 0.00849315 0.000114865
a16p9_d3p20 run2 Sn 2.80852 0.0350942 2.14401 0.00139591 0.00721339 9.7649e-05
