a12p143_d8p199 run1 -1344.169604
a12p143_d8p199 run10 -1343.066354
a12p143_d8p199 run2 -1343.554331
a12p143_d8p199 run3 -1343.646466
a12p143_d8p199 run4 -1344.570618
a12p143_d8p199 run5 -1343.63556
a12p143_d8p199 run6 -1344.590684
a12p143_d8p199 run7 -1345.767678
a12p143_d8p199 run8 -1345.388853
a12p143_d8p199 run9 -1346.148177
a12p343_d7p81 run1 -1347.422579
a12p343_d7p81 run10 -1344.748827
a12p343_d7p81 run2 -1347.970717
a12p343_d7p81 run3 -1347.847935
a12p343_d7p81 run4 -1346.061318
a12p343_d7p81 run5 -1346.519177
a12p343_d7p81 run6 -1345.359672
a12p343_d7p81 run7 -1345.783366
a12p343_d7p81 run8 -1347.058371
a12p343_d7p81 run9 -1347.526069
a12p543_d7p44 run1 -1346.513116
a12p543_d7p44 run10 -1347.219454
a12p543_d7p44 run2 -1348.260681
a12p543_d7p44 run3 -1347.578655
a12p543_d7p44 run4 -1348.727025
a12p543_d7p44 run5 -1348.060239
a12p543_d7p44 run6 -1345.747401
a12p543_d7p44 run7 -1346.867093
a12p543_d7p44 run8 -1347.504622
a12p543_d7p44 run9 -1345.858427
a12p743_d7p09 run1 -1347.915595
a12p743_d7p09 run10 -1347.014951
a12p743_d7p09 run2 -1347.823945
a12p743_d7p09 run3 -1346.76439
a12p743_d7p09 run4 -1347.716915
a12p743_d7p09 run5 -1346.945089
a12p743_d7p09 run6 -1349.762104
a12p743_d7p09 run7 -1348.024009
a12p743_d7p09 run8 -1348.023611
a12p743_d7p09 run9 -1349.159157
a12p943_d6p77 run1 -1348.358572
a12p943_d6p77 run10 -1348.537975
a12p943_d6p77 run2 -1347.940029
a12p943_d6p77 run3 -1347.616189
a12p943_d6p77 run4 -1348.421266
a12p943_d6p77 run5 -1348.269761
a12p943_d6p77 run6 -1347.515312
a12p943_d6p77 run7 -1348.159523
a12p943_d6p77 run8 -1346.564255
a12p943_d6p77 run9 -1349.052736
a13p343_d6p18 run1 -1346.727655
a13p343_d6p18 run10 -1351.117811
a13p343_d6p18 run2 -1347.102432
a13p343_d6p18 run3 -1347.590888
a13p343_d6p18 run4 -1346.552248
a13p343_d6p18 run5 -1347.488977
a13p343_d6p18 run6 -1349.340392
a13p343_d6p18 run7 -1348.105953
a13p343_d6p18 run8 -1347.668263
a13p343_d6p18 run9 -1347.419833
a13p743_d5p66 run1 -1345.970291
a13p743_d5p66 run10 -1346.854249
a13p743_d5p66 run2 -1347.546694
a13p743_d5p66 run3 -1346.871505
a13p743_d5p66 run4 -1347.741438
a13p743_d5p66 run5 -1346.321523
a13p743_d5p66 run6 -1345.416704
a13p743_d5p66 run7 -1347.044736
a13p743_d5p66 run8 -1345.890323
a13p743_d5p66 run9 -1347.625862
a14p143_d5p19 run1 -1345.997364
a14p143_d5p19 run10 -1344.518629
a14p143_d5p19 run2 -1343.086595
a14p143_d5p19 run3 -1343.463403
a14p143_d5p19 run4 -1344.532389
a14p143_d5p19 run5 -1344.287968
a14p143_d5p19 run6 -1345.11864
a14p143_d5p19 run7 -1344.070255
a14p143_d5p19 run8 -1344.474731
a14p143_d5p19 run9 -1344.716472
