a11p96_d8p40 run1 -1173.514695
a11p96_d8p40 run10 -1172.111058
a11p96_d8p40 run2 -1173.522037
a11p96_d8p40 run3 -1173.669689
a11p96_d8p40 run4 -1174.499533
a11p96_d8p40 run5 -1175.068403
a11p96_d8p40 run6 -1175.475955
a11p96_d8p40 run7 -1173.70296
a11p96_d8p40 run8 -1173.808425
a11p96_d8p40 run9 -1173.719026
a12p36_d7p61 run1 -1179.987858
a12p36_d7p61 run10 -1178.43136
a12p36_d7p61 run2 -1178.269509
a12p36_d7p61 run3 -1178.823172
a12p36_d7p61 run4 -1177.884977
a12p36_d7p61 run5 -1179.163654
a12p36_d7p61 run6 -1180.739461
a12p36_d7p61 run7 -1176.334614
a12p36_d7p61 run8 -1179.325144
a12p36_d7p61 run9 -1179.264312
a12p76_d6p92 run1 -1180.005679
a12p76_d6p92 run10 -1180.831974
a12p76_d6p92 run2 -1180.905112
a12p76_d6p92 run3 -1181.73963
a12p76_d6p92 run4 -1180.949973
a12p76_d6p92 run5 -1178.982488
a12p76_d6p92 run6 -1181.672292
a12p76_d6p92 run7 -1179.508308
a12p76_d6p92 run8 -1178.610524
a12p76_d6p92 run9 -1179.408345
a12p96_d6p60 run1 -1180.454473
a12p96_d6p60 run10 -1181.136054
a12p96_d6p60 run11 -1182.114068
a12p96_d6p60 run12 -1179.741584
a12p96_d6p60 run13 -1179.704488
a12p96_d6p60 run14 -1181.224586
a12p96_d6p60 run15 -1179.934189
a12p96_d6p60 run16 -1180.786597
a12p96_d6p60 run17 -1180.185196
a12p96_d6p60 run18 -1180.94405
a12p96_d6p60 run19 -1181.733192
a12p96_d6p60 run2 -1179.634095
a12p96_d6p60 run20 -1181.106066
a12p96_d6p60 run3 -1181.48995
a12p96_d6p60 run4 -1179.950317
a12p96_d6p60 run5 -1180.539653
a12p96_d6p60 run6 -1181.449161
a12p96_d6p60 run7 -1181.565919
a12p96_d6p60 run8 -1183.778169
a12p96_d6p60 run9 -1179.847795
a13p16_d6p30 run1 -1181.095776
a13p16_d6p30 run10 -1180.560602
a13p16_d6p30 run11 -1181.374809
a13p16_d6p30 run12 -1181.432727
a13p16_d6p30 run13 -1181.356089
a13p16_d6p30 run14 -1179.406387
a13p16_d6p30 run15 -1181.265519
a13p16_d6p30 run16 -1182.410609
a13p16_d6p30 run17 -1179.923796
a13p16_d6p30 run18 -1180.003136
a13p16_d6p30 run19 -1181.729067
a13p16_d6p30 run2 -1180.485989
a13p16_d6p30 run20 -1181.17641
a13p16_d6p30 run3 -1180.333457
a13p16_d6p30 run4 -1180.308919
a13p16_d6p30 run5 -1179.485315
a13p16_d6p30 run6 -1180.089779
a13p16_d6p30 run7 -1180.911631
a13p16_d6p30 run8 -1180.775414
a13p16_d6p30 run9 -1179.930681
a13p36_d6p02 run1 -1182.829347
a13p36_d6p02 run10 -1180.641938
a13p36_d6p02 run11 -1178.509246
a13p36_d6p02 run12 -1179.582508
a13p36_d6p02 run13 -1180.244359
a13p36_d6p02 run14 -1179.380904
a13p36_d6p02 run15 -1180.144319
a13p36_d6p02 run16 -1179.903534
a13p36_d6p02 run17 -1181.364297
a13p36_d6p02 run18 -1180.430434
a13p36_d6p02 run19 -1180.368078
a13p36_d6p02 run2 -1182.334907
a13p36_d6p02 run20 -1178.701218
