a14p9_d4p49 run8 -895.2813618
a14p9_d4p49 run9 -894.3535714
a15p1_d4p32 run1 -894.4132388
a15p1_d4p32 run10 -893.9541477
a15p1_d4p32 run11 -893.8071398
a15p1_d4p32 run12 -894.8899372
a15p1_d4p32 run13 -893.2478832
a15p1_d4p32 run14 -894.5375109
a15p1_d4p32 run15 -893.5409586
a15p1_d4p32 run16 -892.6003892
a15p1_d4p32 run17 -893.3591277
a15p1_d4p32 run18 -893.0099103
a15p1_d4p32 run19 -893.3045601
a15p1_d4p32 run2 -892.3096714
a15p1_d4p32 run20 -894.3082433
a15p1_d4p32 run3 -893.9402062
a15p1_d4p32 run4 -893.8221125
a15p1_d4p32 run5 -893.2006254
a15p1_d4p32 run6 -893.6182177
a15p1_d4p32 run7 -892.9408166
a15p1_d4p32 run8 -892.4380203
a15p1_d4p32 run9 -892.8703509
a15p5_d3p99 run1 -893.3450896
a15p5_d3p99 run10 -891.9389982
a15p5_d3p99 run11 -893.7184489
a15p5_d3p99 run12 -891.4665675
a15p5_d3p99 run13 -894.7479022
a15p5_d3p99 run14 -892.6192735
a15p5_d3p99 run15 -893.5642181
a15p5_d3p99 run16 -893.6414164
a15p5_d3p99 run17 -892.5910731
a15p5_d3p99 run18 -893.7736464
a15p5_d3p99 run19 -892.9082021
a15p5_d3p99 run2 -891.9670246
a15p5_d3p99 run20 -892.7036412
a15p5_d3p99 run3 -894.2784635
a15p5_d3p99 run4 -893.0380052
a15p5_d3p99 run5 -893.1423493
a15p5_d3p99 run6 -890.5677744
a15p5_d3p99 run7 -893.6504108
a15p5_d3p99 run8 -892.1141411
a15p5_d3p99 run9 -893.0893817
a15p9_d3p70 run1 -890.5658958
a15p9_d3p70 run10 -893.2932475
a15p9_d3p70 run11 -890.3990915
a15p9_d3p70 run12 -893.2479059
a15p9_d3p70 run13 -892.4297813
a15p9_d3p70 run14 -893.4708782
a15p9_d3p70 run15 -892.9643735
a15p9_d3p70 run16 -893.1959796
a15p9_d3p70 run17 -894.0835158
a15p9_d3p70 run18 -892.7248631
a15p9_d3p70 run19 -893.6575141
a15p9_d3p70 run2 -892.5326834
a15p9_d3p70 run20 -892.772271
a15p9_d3p70 run3 -893.2735402
a15p9_d3p70 run4 -893.9104372
a15p9_d3p70 run5 -891.8802955
a15p9_d3p70 run6 -891.3697597
a15p9_d3p70 run7 -891.0154302
a15p9_d3p70 run8 -891.4699291
a15p9_d3p70 run9 -892.6687868
a16p3_d3p43 run1 -891.9944281
a16p3_d3p43 run10 -892.1892839
a16p3_d3p43 run11 -892.4431098
a16p3_d3p43 run12 -892.3328263
a16p3_d3p43 run13 -892.1556468
a16p3_d3p43 run14 -893.1774811
a16p3_d3p43 run15 -891.6871835
a16p3_d3p43 run16 -893.6382796
a16p3_d3p43 run17 -893.3204837
a16p3_d3p43 run18 -890.4269724
a16p3_d3p43 run19 -892.2714155
a16p3_d3p43 run2 -894.0722804
a16p3_d3p43 run20 -891.6530202
a16p3_d3p43 run3 -894.0579962
a16p3_d3p43 run4 -891.8943176
a16p3_d3p43 run5 -893.0891004
a16p3_d3p43 run6 -892.2574883
a16p3_d3p43 run7 -894.009159
a16p3_d3p43 run8 -893.0575235
a16p3_d3p43 run9 -891.2764041
a16p7_d3p19 run1 -891.7558954
a16p7_d3p19 run10 -890.177883
a16p7_d3p19 run11 -891.0760565
a16p7_d3p19 run12 -893.2056718
a16p7_d3p19 run13 -893.4296119
a16p7_d3p19 run14 -890.4982187
a16p7_d3p19 run15 -893.0864273
a16p7_d3p19 run16 -890.8243898
a16p7_d3p19 run17 -893.4021897
a16p7_d3p19 run18 -893.4280035
a16p7_d3p19 run19 -892.6938644
a16p7_d3p19 run2 -891.9426889
a16p7_d3p19 run20 -892.189166
a16p7_d3p19 run3 -892.3839566
a16p7_d3p19 run4 -890.1815001
a16p7_d3p19 run5 -892.6455356
a16p7_d3p19 run6 -892.4351468
a16p7_d3p19 run7 -890.5645805
a16p7_d3p19 run8 -892.416073
a16p7_d3p19 run9 -891.5532813
a17p1_d2p97 run1 -893.7736033
a17p1_d2p97 run10 -891.3273242
a17p1_d2p97 run11 -892.3338581
a17p1_d2p97 run12 -891.832378
a17p1_d2p97 run13 -891.2252104
a17p1_d2p97 run14 -894.6286606
a17p1_d2p97 run15 -892.5147217
a17p1_d2p97 run16 -890.6877544
a17p1_d2p97 run17 -892.9280315
a17p1_d2p97 run18 -891.3025922
a17p1_d2p97 run19 -892.5106679
a17p1_d2p97 run2 -891.9424998
a17p1_d2p97 run20 -891.5571043
a17p1_d2p97 run3 -892.4979642
a17p1_d2p97 run4 -893.0372016
a17p1_d2p97 run5 -890.7610489
a17p1_d2p97 run6 -890.9226259
a17p1_d2p97 run7 -892.9709962
a17p1_d2p97 run8 -892.1167292
a17p1_d2p97 run9 -891.9841611
a17p5_d2p77 run1 -891.0440177
a17p5_d2p77 run10 -893.2522983
a17p5_d2p77 run11 -890.9307139
a17p5_d2p77 run12 -891.6784343
a17p5_d2p77 run13 -890.7393514
a17p5_d2p77 run14 -892.8930702
a17p5_d2p77 run15 -891.3322757
a17p5_d2p77 run16 -891.1102749
a17p5_d2p77 run17 -891.6236275
a17p5_d2p77 run18 -892.0888644
a17p5_d2p77 run19 -891.9444806
a17p5_d2p77 run2 -892.4542305
a17p5_d2p77 run20 -893.8098215
a17p5_d2p77 run3 -892.9035933
a17p5_d2p77 run4 -889.8474554
a17p5_d2p77 run5 -892.6381786
a17p5_d2p77 run6 -889.8132808
a17p5_d2p77 run7 -892.0306362
a17p5_d2p77 run8 -891.8476998
a17p5_d2p77 run9 -891.9399666
a17p9_d2p59 run1 -889.3079646
a17p9_d2p59 run10 -890.6840698
a17p9_d2p59 run11 -892.4404026
a17p9_d2p59 run12 -892.6012189
a17p9_d2p59 run13 -889.038004
a17p9_d2p59 run14 -891.8578455
a17p9_d2p59 run15 -890.4753141
a17p9_d2p59 run16 -892.879084
a17p9_d2p59 run17 -889.4917383
a17p9_d2p59 run18 -893.1540481
a17p9_d2p59 run19 -890.1488132
a17p9_d2p59 run2 -892.7209091
a17p9_d2p59 run20 -893.0320038
a17p9_d2p59 run3 -891.409495
a17p9_d2p59 run4 -892.8009567
a17p9_d2p59 run5 -891.197007
a17p9_d2p59 run6 -893.2122662
a17p9_d2p59 run7 -891.635014
a17p9_d2p59 run8 -891.7369215
a17p9_d2p59 run9 -890.9992618
a18p3_d2p425 run1 -891.1844232
a18p3_d2p425 run10 -890.3709984
a18p3_d2p425 run11 -888.2348615
a18p3_d2p425 run12 -892.5375567
a18p3_d2p425 run13 -893.4730768
a18p3_d2p425 run14 -890.2537288
a18p3_d2p425 run15 -889.9782719
a18p3_d2p425 run16 -891.2018325
a18p3_d2p425 run17 -892.0323634
a18p3_d2p425 run18 -891.0032343
a18p3_d2p425 run19 -890.6832957
a18p3_d2p425 run2 -892.8593587
a18p3_d2p425 run20 -891.0750244
a18p3_d2p425 run3 -890.8353497
a18p3_d2p425 run4 -891.1114134
a18p3_d2p425 run5 -890.3867962
a18p3_d2p425 run6 -892.2020834
a18p3_d2p425 run7 -890.8596407
a18p3_d2p425 run8 -893.9914564
a18p3_d2p425 run9 -892.1031819
a18p7_d2p27 run1 -890.2162522
a18p7_d2p27 run10 -888.5000428
a18p7_d2p27 run11 -892.537132
a18p7_d2p27 run12 -892.1969004
a18p7_d2p27 run13 -892.7549826
a18p7_d2p27 run14 -891.5171894
a18p7_d2p27 run15 -890.663138
a18p7_d2p27 run16 -893.6657047
a18p7_d2p27 run17 -890.46905
a18p7_d2p27 run18 -891.6905605
a18p7_d2p27 run19 -891.162113
a18p7_d2p27 run2 -889.0692539
a18p7_d2p27 run20 -889.9830007
a18p7_d2p27 run3 -890.6192255
a18p7_d2p27 run4 -891.3850825
a18p7_d2p27 run5 -891.444385
a18p7_d2p27 run6 -890.0244829
a18p7_d2p27 run7 -893.2354522
a18p7_d2p27 run8 -890.0789561
a18p7_d2p27 run9 -892.9575833
a19p1_d2p13 run1 -890.9778248
a19p1_d2p13 run10 -893.1465389
a19p1_d2p13 run11 -892.5568007
a19p1_d2p13 run12 -890.4745226
a19p1_d2p13 run13 -892.3424176
a19p1_d2p13 run14 -889.420556
a19p1_d2p13 run15 -892.7969487
a19p1_d2p13 run16 -892.3595783
a19p1_d2p13 run17 -889.5284902
a19p1_d2p13 run18 -892.1812353
a19p1_d2p13 run19 -890.1411477
a19p1_d2p13 run2 -891.3041454
a19p1_d2p13 run20 -891.1472745
a19p1_d2p13 run3 -890.4593217
a19p1_d2p13 run4 -891.2182981
a19p1_d2p13 run5 -892.1653184
a19p1_d2p13 run6 -889.0855856
a19p1_d2p13 run7 -892.1252976
a19p1_d2p13 run8 -890.6860418
a19p1_d2p13 run9 -892.37807
