a12p30_d7p55 run1 -1005.007698
a12p30_d7p55 run10 -1005.042681
a12p30_d7p55 run2 -1002.535556
a12p30_d7p55 run3 -1004.145247
a12p30_d7p55 run4 -1004.35322
a12p30_d7p55 run5 -1004.503748
a12p30_d7p55 run6 -1005.76875
a12p30_d7p55 run7 -1004.834525
a12p30_d7p55 run8 -1004.253224
a12p30_d7p55 run9 -1004.104548
a12p70_d6p86 run1 -1008.129773
a12p70_d6p86 run10 -1009.579727
a12p70_d6p86 run2 -1009.174088
a12p70_d6p86 run3 -1009.949673
a12p70_d6p86 run4 -1009.40513
a12p70_d6p86 run5 -1009.8549
a12p70_d6p86 run6 -1009.338401
a12p70_d6p86 run7 -1009.297718
a12p70_d6p86 run8 -1007.689698
a12p70_d6p86 run9 -1010.075839
a13p1_d6p25 run1 -1011.261934
a13p1_d6p25 run10 -1009.654695
a13p1_d6p25 run2 -1010.28081
a13p1_d6p25 run3 -1009.967413
a13p1_d6p25 run4 -1011.344775
a13p1_d6p25 run5 -1012.194687
a13p1_d6p25 run6 -1011.495072
a13p1_d6p25 run7 -1010.358611
a13p1_d6p25 run8 -1010.281698
a13p1_d6p25 run9 -1010.764907
a13p5_d5p71 run1 -1009.363496
a13p5_d5p71 run10 -1010.868491
a13p5_d5p71 run2 -1010.723523
a13p5_d5p71 run3 -1008.80739
a13p5_d5p71 run4 -1009.523303
a13p5_d5p71 run5 -1010.278892
a13p5_d5p71 run6 -1009.948484
a13p5_d5p71 run7 -1011.242767
a13p5_d5p71 run8 -1010.302345
a13p5_d5p71 run9 -1011.606253
a13p9_d5p23 run1 -1009.035937
a13p9_d5p23 run10 -1009.524052
a13p9_d5p23 run2 -1009.610728
a13p9_d5p23 run3 -1010.420742
a13p9_d5p23 run4 -1009.119613
a13p9_d5p23 run5 -1010.38773
a13p9_d5p23 run6 -1009.122239
a13p9_d5p23 run7 -1010.021777
a13p9_d5p23 run8 -1009.10882
a13p9_d5p23 run9 -1007.759965
a14p3_d4p81 run1 -1010.289383
a14p3_d4p81 run10 -1008.841875
a14p3_d4p81 run2 -1008.341885
a14p3_d4p81 run3 -1009.948753
a14p3_d4p81 run4 -1008.93041
a14p3_d4p81 run5 -1008.388349
a14p3_d4p81 run6 -1009.063098
a14p3_d4p81 run7 -1009.245191
a14p3_d4p81 run8 -1008.756775
a14p3_d4p81 run9 -1008.592625
a14p7_d4p42 run1 -1009.741136
a14p7_d4p42 run10 -1008.203893
a14p7_d4p42 run2 -1008.278097
a14p7_d4p42 run3 -1008.379501
a14p7_d4p42 run4 -1008.707791
a14p7_d4p42 run5 -1008.233098
a14p7_d4p42 run6 -1008.440037
a14p7_d4p42 run7 -1009.314285
a14p7_d4p42 run8 -1007.54254
a14p7_d4p42 run9 -1008.996047
a15p1_d4p08 run1 -1007.799843
a15p1_d4p08 run10 -1007.041061
a15p1_d4p08 run2 -1007.587205
a15p1_d4p08 run3 -1008.129639
a15p1_d4p08 run4 -1008.40481
a15p1_d4p08 run5 -1007.109268
a15p1_d4p08 run6 -1007.209157
a15p1_d4p08 run7 -1007.786789
a15p1_d4p08 run8 -1008.06108
a15p1_d4p08 run9 -1009.727092
a15p5_d3p77 run1 -1007.70622
a15p5_d3p77 run10 -1008.164873
a15p5_d3p77 run2 -1007.991858
a15p5_d3p77 run3 -1006.50414
a15p5_d3p77 run4 -1007.176912
a15p5_d3p77 run5 -1007.45125
a15p5_d3p77 run6 -1006.774164
a15p5_d3p77 run7 -1009.564026
a15p5_d3p77 run8 -1006.145235
a15p5_d3p77 run9 -1008.462737
a15p9_d3p50 run1 -1007.183583
a15p9_d3p50 run10 -1006.449277
a15p9_d3p50 run2 -1005.510477
a15p9_d3p50 run3 -1007.546598
a15p9_d3p50 run4 -1005.636219
a15p9_d3p50 run5 -1008.361209
a15p9_d3p50 run6 -1008.007035
a15p9_d3p50 run7 -1005.551135
a15p9_d3p50 run8 -1007.127263
a15p9_d3p50 run9 -1006.746694
