a11p96_d8p40 Sn-Sn 2.23806 0.186549 3.48971 0.0202167 0.0941566 0.00521474
a12p36_d7p61 Sn-Sn 2.44148 0.201696 3.62449 0.0526246 0.0961552 0.0049711
a12p76_d6p92 Sn-Sn 2.24797 0.198611 3.70671 0.0408878 0.098063 0.00599826
a12p96_d6p60 Sn-Sn 2.20112 0.162707 3.77729 0.0232104 0.0897858 0.00608593
a13p16_d6p30 Sn-Sn 2.11411 0.174993 3.74965 0.119441 0.0823576 0.00549104
a13p36_d6p02 Sn-Sn 1.98094 0.169247 3.77475 0.102226 0.0821184 0.0061304
a13p56_d5p76 Sn-Sn 1.977 0.150827 3.79738 0.177064 0.0794998 0.0062276
a13p76_d5p51 Sn-Sn 1.78961 0.150917 3.79215 0.29002 0.0750039 0.00652371
a13p96_d5p28 Sn-Sn 1.74147 0.161864 3.81647 0.443965 0.0694994 0.00608808
a14p36_d4p85 Sn-Sn 1.55099 0.148879 3.74931 0.504724 0.0559084 0.00563824
a14p76_d4p47 Sn-Sn 1.43145 0.138017 3.59293 0.521652 0.0598692 0.00625642
