  0.150000006       0.00000000    
  0.200000003       0.00000000    
  0.250000000       0.00000000    
  0.300000012       0.00000000    
  0.350000024       0.00000000    
  0.400000006       0.00000000    
  0.450000018       0.00000000    
  0.500000000       0.00000000    
  0.550000012       0.00000000    
  0.600000024       0.00000000    
  0.650000036       0.00000000    
  0.700000048       0.00000000    
  0.750000060       0.00000000    
  0.800000072       0.00000000    
  0.850000024       0.00000000    
  0.900000036       0.00000000    
  0.950000048       0.00000000    
   1.00000000       0.00000000    
   1.04999995       0.00000000    
   1.09999990       0.00000000    
   1.14999998       0.00000000    
   1.20000005       0.00000000    
   1.25000000       0.00000000    
   1.29999995       0.00000000    
   1.35000002       0.00000000    
   1.39999998       0.00000000    
   1.45000005       0.00000000    
   1.50000000       0.00000000    
   1.54999995       0.00000000    
   1.60000002       0.00000000    
   1.64999998       0.00000000    
   1.70000005       0.00000000    
   1.75000000       0.00000000    
   1.79999995       0.00000000    
   1.85000002       0.00000000    
   1.89999998       0.00000000    
   1.95000005       0.00000000    
   2.00000000       1.85185181E-05
   2.04999995       0.00000000    
   2.09999990       1.85185181E-05
   2.14999986       9.25925906E-06
   2.19999981       1.85185181E-05
   2.25000000       4.62962962E-05
   2.29999995       6.48148125E-05
   2.34999990       5.55555562E-05
   2.39999986       7.40740725E-05
   2.44999981       7.40740725E-05
   2.50000000       1.11111112E-04
   2.54999995       1.57407412E-04
   2.59999990       2.40740745E-04
   2.64999986       3.98148142E-04
   2.69999981       5.00000024E-04
   2.75000000       5.37037035E-04
   2.79999995       5.64814836E-04
   2.84999990       1.24074076E-03
   2.89999986       1.51851855E-03
   2.94999981       1.84259261E-03
   3.00000000       3.39814811E-03
   3.04999995       2.55555566E-03
   3.09999990       4.10185196E-03
   3.14999986       5.81481494E-03
   3.19999981       8.25925916E-03
   3.25000000       9.82407387E-03
   3.29999995       1.35370372E-02
   3.34999990       1.72685180E-02
   3.39999986       2.04814821E-02
   3.44999981       2.49074083E-02
   3.50000000       3.08888890E-02
   3.54999995       3.71111110E-02
   3.59999990       4.37314808E-02
   3.64999986       5.33888899E-02
   3.69999981       6.52500018E-02
   3.75000000       7.54259229E-02
   3.79999995       9.12222192E-02
   3.84999990      0.105499998    
   3.89999986      0.122620374    
   3.94999981      0.139805555    
   4.00000000      0.117416665    
   4.05000019       0.00000000    
   4.10000038       0.00000000    
   4.15000010       0.00000000    
   4.20000029       0.00000000    
   4.25000000       0.00000000    
   4.30000019       0.00000000    
   4.35000038       0.00000000    
   4.40000010       0.00000000    
   4.45000029       0.00000000    
   4.50000000       0.00000000    
   4.55000019       0.00000000    
   4.60000038       0.00000000    
   4.65000010       0.00000000    
   4.70000029       0.00000000    
   4.75000000       0.00000000    
   4.80000019       0.00000000    
   4.85000038       0.00000000    
   4.90000010       0.00000000    
   4.95000029       0.00000000    
   5.00000000       0.00000000    
   5.05000019       0.00000000    
   5.10000038       0.00000000    
   5.15000010       0.00000000    
   5.20000029       0.00000000    
   5.25000000       0.00000000    
   5.30000019       0.00000000    
   5.35000038       0.00000000    
   5.40000010       0.00000000    
   5.45000029       0.00000000    
   5.50000000       0.00000000    
   5.55000019       0.00000000    
   5.60000038       0.00000000    
   5.65000010       0.00000000    
   5.70000029       0.00000000    
   5.75000000       0.00000000    
   5.80000019       0.00000000    
   5.85000038       0.00000000    
   5.90000010       0.00000000    
   5.95000029       0.00000000    
   6.00000000       0.00000000    
   6.05000019       0.00000000    
   6.10000038       0.00000000    
   6.15000010       0.00000000    
