2.75		1.0156	0.8912	0.84885	0.7949	0.7951	0.8148	0.8029	0.80515	0.787	0.807	0.82795	0.92605	1.005	1.1329	1.16855	1.27035	1.38865	1.44355	1.55315
2.8125		1.124	0.9897	0.9772	0.9233	0.9085	0.9196	0.94605	0.927	0.8964	0.9069	0.9564	1.02215	1.0731	1.2361	1.2824	1.4386	1.515	1.5675	1.66485
2.875		1.164	1.0477	1.03205	1.0023	0.9687	0.971	0.9975	0.99635	0.9706	0.964	1.04805	1.08865	1.1713	1.2762	1.3915	1.4451	1.60155	1.649	1.7806
2.9375		1.1606	1.0452	1.0214	1.01195	0.99805	1.02045	1.0535	1.0568	1.02845	1.0529	1.1559	1.18895	1.2794	1.3602	1.513	1.52295	1.6805	1.81335	1.9404
3		1.0804	1.0427	0.9843	1.03325	1.0127	1.05175	1.05885	1.11645	1.101	1.1743	1.2761	1.358	1.40855	1.49255	1.6673	1.72155	1.8604	2.00535	2.1613
3.0625		1.0128	1.0097	0.97875	1.0403	1.02655	1.0775	1.07845	1.13745	1.1507	1.2488	1.39	1.46795	1.5272	1.6005	1.77585	1.8749	2.0357	2.17815	2.30855
3.125		0.969	0.9676	0.95455	1.02035	0.981	1.04135	1.07295	1.08965	1.1526	1.2584	1.35405	1.4834	1.542	1.6332	1.7869	1.91305	2.0549	2.20665	2.3315
3.1875		0.984	0.9586	0.92405	0.9618	0.95485	1.0077	1.0274	1.0381	1.11	1.1752	1.231	1.37885	1.44735	1.57955	1.68455	1.8053	1.98055	2.08685	2.1796
3.25		0.972	0.9718	0.95575	0.98045	0.974	0.96805	0.9918	1.00375	1.0579	1.10155	1.1986	1.27775	1.4016	1.5158	1.57515	1.72105	1.90125	1.9976	2.04615
3.3125		0.9736	0.9863	0.98165	0.986	0.98075	0.9866	0.98015	0.99835	1.0335	1.0707	1.18095	1.23915	1.33375	1.47835	1.4597	1.64505	1.8046	1.88705	1.9861
3.375		1.0107	1.021	0.99755	0.9694	0.98635	0.9786	0.99525	1.01425	0.98	1.04075	1.109	1.16285	1.2467	1.3956	1.40985	1.52915	1.60355	1.74325	1.84465
3.4375		1.0567	1.0458	0.98605	0.9364	0.9626	0.925	0.9438	0.97035	0.9127	0.9615	0.9992	1.06355	1.13405	1.25765	1.2732	1.33765	1.4404	1.5334	1.6457
3.5		1.0604	1.0221	0.98055	0.94745	0.904	0.88245	0.8813	0.91915	0.9024	0.91515	0.9303	0.97635	1.02735	1.11985	1.15285	1.21905	1.29305	1.3988	1.47735
3.5625		1.0577	1.0101	0.97635	0.949	0.9039	0.89025	0.9072	0.92455	0.89455	0.8926	0.90695	0.96635	1.01985	1.0979	1.13825	1.2126	1.27385	1.388	1.44965
3.625		1.0581	1.0475	1.0034	0.95685	0.91875	0.9233	0.9345	0.9473	0.89945	0.919	0.97885	0.99885	1.0727	1.1371	1.20185	1.32375	1.35375	1.4514	1.54945
3.6875		1.0981	1.0793	1.0277	1.0083	0.9917	0.97405	0.9733	0.99735	0.9639	0.9745	1.07065	1.10005	1.18495	1.2186	1.3327	1.44325	1.47865	1.51135	1.65265
3.75		1.0952	1.0835	1.0457	1.0495	1.0387	1.0189	1.0425	1.034	1.0319	1.035	1.11745	1.1495	1.24825	1.28655	1.39855	1.4976	1.57635	1.6414	1.73145
3.8125		1.1064	1.0745	1.06625	1.0779	1.05755	1.073	1.0971	1.08675	1.09615	1.0942	1.17795	1.21945	1.31555	1.3428	1.4981	1.5642	1.68795	1.72005	1.84075
3.875		1.1215	1.1045	1.0819	1.09525	1.1085	1.10575	1.11685	1.09965	1.1243	1.10015	1.18965	1.2458	1.34965	1.3707	1.54635	1.5884	1.71725	1.78895	1.96455
3.9375		1.1184	1.1293	1.1036	1.1068	1.08095	1.10025	1.1081	1.0891	1.11865	1.1266	1.1916	1.2485	1.351	1.3811	1.5016	1.5995	1.72155	1.7695	1.93005
4		1.1012	1.1022	1.0935	1.0874	1.0501	1.06775	1.0655	1.0856	1.0794	1.11225	1.13355	1.1828	1.28155	1.31855	1.4304	1.5089	1.63165	1.72055	1.7994
4.0625		1.039	1.034	1.02175	1.04275	0.9946	1.02295	0.9871	1.0037	1.00225	1.039	1.03975	1.06715	1.1754	1.25355	1.33545	1.3903	1.48805	1.5861	1.68855
4.125		0.9472	0.9769	0.95495	0.9666	0.95025	0.95765	0.9274	0.93035	0.913	0.9509	0.96865	0.9668	1.07295	1.164	1.21785	1.2778	1.3853	1.4617	1.5559
4.1875		0.8823	0.9063	0.91025	0.91355	0.90475	0.9012	0.8773	0.871	0.8746	0.8996	0.93215	0.91535	1.0085	1.0683	1.1397	1.2009	1.29185	1.3297	1.42885
4.25		0.8298	0.869	0.8794	0.87535	0.8496	0.87135	0.83915	0.8284	0.85705	0.8648	0.88715	0.92575	0.93975	1.0173	1.05075	1.16035	1.22125	1.21905	1.35015
4.3125		0.8396	0.8508	0.8599	0.8648	0.84805	0.85615	0.8266	0.8196	0.84525	0.83915	0.8703	0.9114	0.92855	1.0091	1.04925	1.118	1.1964	1.1906	1.2945
4.375		0.8263	0.8477	0.855	0.8657	0.8437	0.8648	0.83995	0.80625	0.8597	0.8374	0.87785	0.91535	0.9253	1.02975	1.05385	1.0857	1.16335	1.1755	1.26785
4.4375		0.8594	0.8516	0.8752	0.88185	0.85935	0.86135	0.8744	0.8524	0.86905	0.8585	0.86315	0.90875	0.94185	1.0485	1.0845	1.10235	1.19895	1.20325	1.273
4.5		0.874	0.866	0.8939	0.8966	0.88375	0.89695	0.8967	0.87525	0.91205	0.87755	0.9056	0.93275	0.974	1.06725	1.11345	1.1404	1.2391	1.2337	1.3049
4.5625		0.9017	0.8986	0.9221	0.93525	0.931	0.9314	0.93905	0.9317	0.9399	0.91825	0.96315	0.99785	1.03045	1.0916	1.15925	1.20035	1.3088	1.29545	1.3299
4.625		0.9417	0.939	0.97395	0.9707	0.9854	0.97925	0.98415	0.96755	0.97695	0.97175	1.01975	1.05565	1.0896	1.13075	1.19945	1.26235	1.3691	1.37325	1.4457
4.6875		0.9924	0.9915	1.01645	1.00445	1.03885	1.01435	1.02285	1.0061	1.0192	1.02705	1.0758	1.1131	1.13995	1.1836	1.2568	1.31115	1.4174	1.4379	1.53035
4.75		1.0249	1.0166	1.03535	1.0362	1.0707	1.04795	1.0556	1.04215	1.04485	1.07405	1.11205	1.128	1.16545	1.233	1.29005	1.36675	1.46245	1.4713	1.5687
4.8125		1.0298	1.0357	1.0558	1.04	1.08835	1.074	1.06175	1.07515	1.06455	1.10945	1.1508	1.1604	1.19495	1.26715	1.3269	1.3985	1.47805	1.5085	1.5809
4.875		1.0329	1.0437	1.06975	1.04105	1.07845	1.0679	1.0623	1.071	1.0775	1.117	1.15795	1.1513	1.17735	1.23915	1.29595	1.40985	1.4734	1.49315	1.58815
4.9375		1.0348	1.0434	1.0557	1.0486	1.04955	1.0573	1.04665	1.0728	1.07605	1.08855	1.13755	1.14645	1.1865	1.2287	1.26185	1.35875	1.4442	1.50475	1.5433
5		1.0261	1.0208	1.0384	1.03585	1.0276	1.04545	1.0466	1.0445	1.0539	1.07145	1.116	1.13325	1.15225	1.2018	1.23665	1.3461	1.43095	1.4857	1.5283
5.0625		1.0231	1.0385	1.0294	1.0208	1.0221	1.03635	1.03805	1.0333	1.0257	1.0578	1.0912	1.12475	1.14565	1.17535	1.22965	1.3111	1.40625	1.47955	1.5098
5.125		1.0326	1.0198	1.01625	1.01675	1.0068	1.02545	1.028	1.0157	1.0131	1.04095	1.0729	1.10185	1.1159	1.1609	1.20235	1.2812	1.36455	1.45305	1.47515
5.1875		1.0364	1.0279	1.0036	1.01335	1.00645	1.0047	1.0057	1.00285	1.0081	1.02155	1.0576	1.06805	1.08485	1.14365	1.1985	1.2487	1.3148	1.416	1.44195
5.25		1.0419	1.0417	1.00415	1.01685	0.99355	0.98625	0.99175	0.97605	0.9881	1.00395	1.02905	1.0382	1.06315	1.09585	1.13775	1.218	1.28195	1.3745	1.41955
5.3125		1.0213	1.0388	1.0095	0.99105	0.9864	0.99015	0.986	0.9696	0.955	0.97705	0.9968	1.01265	1.04095	1.076	1.1118	1.19345	1.2464	1.29855	1.371
5.375		1.0295	1.0274	1.0094	0.99145	0.9786	0.99025	0.9819	0.96735	0.94075	0.94075	0.9705	0.97195	1.0207	1.03925	1.0789	1.14125	1.2235	1.23395	1.28695
5.4375		1.0331	1.0193	1.00635	0.9979	0.9691	0.966	0.95565	0.9548	0.9389	0.93675	0.95605	0.9485	0.9952	1.04455	1.04885	1.1002	1.21775	1.20175	1.251
5.5		1.0291	1.0203	1.0012	0.9853	0.98265	0.96565	0.95245	0.9484	0.9419	0.93655	0.94845	0.9363	0.98345	1.0458	1.04225	1.1212	1.1714	1.17665	1.20055
5.5625		1.0126	1.0139	0.9973	0.98445	0.97915	0.9653	0.93555	0.94815	0.94485	0.94305	0.9544	0.9332	0.9978	1.0298	1.03185	1.1175	1.1457	1.1564	1.17185
5.625		0.9877	1.0008	0.9952	0.9877	0.98875	0.9728	0.9429	0.95145	0.94605	0.94575	0.9589	0.9504	0.98335	1.01665	1.03505	1.0867	1.1357	1.1443	1.16895
5.6875		0.9981	0.9939	0.99345	0.98465	0.9818	0.96845	0.94965	0.95295	0.9489	0.9397	0.95935	0.9578	0.9853	1.00955	1.03035	1.07285	1.13685	1.15345	1.17485
5.75		0.9887	0.9918	0.9913	0.98815	0.9847	0.96015	0.9594	0.9582	0.9515	0.9491	0.9563	0.9782	0.9632	1.006	1.01605	1.0681	1.1288	1.133	1.1578
