#Initial_density RunID Zero_pressure_density Total_energy (E_tot-E_average)/atom
a14p9_d4p67	run14	4.721857343	-770.0212637	-0.00270963
a14p9_d4p67	run15	4.665919888	-769.5678574	0.000575922
a14p9_d4p67	run16	4.824140423	-769.8218575	-0.001264658
a14p9_d4p67	run17	4.665919888	-770.7014841	-0.007638764
a14p9_d4p67	run18	4.665919888	-770.677411	-0.007464321
a14p9_d4p67	run19	4.665919888	-769.8594921	-0.001537373
a14p9_d4p67	run2	4.670169572	-770.4015413	-0.005465265
a14p9_d4p67	run20	4.665919888	-769.8109658	-0.001185733
a14p9_d4p67	run3	4.559436011	-769.0372391	0.004420982
a14p9_d4p67	run4	4.921985464	-770.4146559	-0.005560299
a14p9_d4p67	run5	4.664246775	-770.2191515	-0.0041436
a14p9_d4p67	run6	4.665919888	-767.4023117	0.016268282
a14p9_d4p67	run7	4.665919888	-769.1947792	0.003279388
a14p9_d4p67	run8	4.665919888	-769.5184834	0.000933705
a14p9_d4p67	run9	4.665919888	-769.436291	0.001529302
a15p1_d4p48	run1	4.482963896	-769.2857901	0.002619888
a15p1_d4p48	run10	4.482963896	-767.9117005	0.012577059
a15p1_d4p48	run11	4.482963896	-769.5532769	0.000681578
a15p1_d4p48	run12	4.482963896	-770.8367011	-0.008618597
a15p1_d4p48	run13	4.482963896	-769.0289748	0.004480868
a15p1_d4p48	run14	4.482963896	-769.7391317	-0.000665196
a15p1_d4p48	run15	4.482963896	-769.972608	-0.002357053
a15p1_d4p48	run16	4.482963896	-769.5108567	0.000988971
a15p1_d4p48	run17	4.66576291	-770.3327259	-0.004966603
a15p1_d4p48	run18	4.482963896	-771.3183737	-0.012108978
a15p1_d4p48	run19	4.482963896	-769.4019481	0.001778163
a15p1_d4p48	run2	4.610615317	-769.581545	0.000476736
a15p1_d4p48	run20	4.482963896	-770.6294142	-0.007116518
a15p1_d4p48	run3	4.482963896	-771.252444	-0.011631227
a15p1_d4p48	run4	4.621573144	-771.1539219	-0.010917299
a15p1_d4p48	run5	4.482963896	-769.0785062	0.004121946
a15p1_d4p48	run6	4.482963896	-769.8202942	-0.00125333
a15p1_d4p48	run7	4.482963896	-771.2506751	-0.011618409
a15p1_d4p48	run8	4.482963896	-768.4702182	0.00852983
a15p1_d4p48	run9	4.482963896	-771.1212138	-0.010680283
a15p3_d4p31	run1	4.400909675	-771.6603825	-0.014587304
a15p3_d4p31	run10	4.309449449	-772.2770598	-0.019055979
a15p3_d4p31	run11	4.438278125	-770.2850183	-0.004620896
a15p3_d4p31	run12	4.338094493	-769.8342417	-0.001354399
a15p3_d4p31	run13	4.309449449	-769.1640037	0.003502399
a15p3_d4p31	run14	4.309449449	-770.4745922	-0.00599462
a15p3_d4p31	run15	4.411778332	-770.6646574	-0.007371904
a15p3_d4p31	run16	4.309449449	-770.3502798	-0.005093805
a15p3_d4p31	run17	4.309449449	-770.0525561	-0.002936388
a15p3_d4p31	run18	4.309449449	-771.1766412	-0.011081932
a15p3_d4p31	run19	4.549209738	-769.003031	0.004668867
a15p3_d4p31	run2	4.309449449	-768.5367867	0.008047449
a15p3_d4p31	run20	4.436604271	-771.2236185	-0.011422347
a15p3_d4p31	run3	4.665839723	-769.7991075	-0.001099803
a15p3_d4p31	run4	4.309449449	-769.5706205	0.0005559
a15p3_d4p31	run5	4.552184239	-770.8859098	-0.008975182
a15p3_d4p31	run6	4.309449449	-769.9583356	-0.00225363
a15p3_d4p31	run7	4.309449449	-769.4815275	0.001201501
a15p3_d4p31	run8	4.309449449	-769.6845305	-0.000269535
a15p3_d4p31	run9	4.309449449	-770.8883671	-0.008992989
a15p5_d4p15	run1	4.144775276	-768.3918104	0.009098002
a15p5_d4p15	run10	4.144775276	-770.2683343	-0.004499997
a15p5_d4p15	run11	4.144775276	-770.0891496	-0.003201557
a15p5_d4p15	run12	4.144775276	-771.1190008	-0.010664248
a15p5_d4p15	run13	4.144775276	-768.3162565	0.009645494
a15p5_d4p15	run14	4.144775276	-771.3857009	-0.012596857
a15p5_d4p15	run15	4.408976806	-771.7038735	-0.014902455
a15p5_d4p15	run16	4.405838553	-771.0882783	-0.01044162
a15p5_d4p15	run17	4.144775276	-769.692964	-0.000330647
a15p5_d4p15	run18	4.334736741	-772.2932244	-0.019173114
a15p5_d4p15	run19	4.144775276	-770.3134671	-0.004827047
a15p5_d4p15	run2	4.310624455	-770.2106199	-0.004081777
a15p5_d4p15	run20	4.144775276	-769.9178048	-0.001959928
a15p5_d4p15	run3	4.144775276	-770.6864252	-0.007529642
a15p5_d4p15	run4	4.112278948	-770.2949929	-0.004693176
a15p5_d4p15	run5	4.144775276	-770.1075586	-0.003334956
a15p5_d4p15	run6	4.471242128	-769.0363028	0.004427767
a15p5_d4p15	run7	4.144775276	-769.946163	-0.002165423
a15p5_d4p15	run8	4.40303129	-770.3344385	-0.004979013
a15p5_d4p15	run9	4.144775276	-770.7895235	-0.00827673
a15p7_d3p99	run1	3.988385474	-770.369393	-0.005232307
a15p7_d3p99	run10	3.988385474	-768.9507599	0.005047643
a15p7_d3p99	run11	4.329205675	-769.470244	0.001283266
a15p7_d3p99	run12	4.311861507	-771.258	-0.011671488
a15p7_d3p99	run13	3.988385474	-770.4414159	-0.005754212
a15p7_d3p99	run14	3.988385474	-771.3872366	-0.012607985
a15p7_d3p99	run15	3.988385474	-770.1761598	-0.003832066
a15p7_d3p99	run16	3.988385474	-771.5150596	-0.013534238
a15p7_d3p99	run17	3.988385474	-769.6923555	-0.000326238
a15p7_d3p99	run18	3.988385474	-769.8504349	-0.001471741
a15p7_d3p99	run19	4.321491327	-767.9547594	0.012265038
a15p7_d3p99	run2	3.988385474	-769.8275702	-0.001306055
a15p7_d3p99	run20	3.988385474	-772.5424751	-0.020979278
a15p7_d3p99	run3	3.988385474	-771.1955477	-0.011218935
a15p7_d3p99	run4	3.988385474	-769.9299389	-0.002047857
a15p7_d3p99	run5	4.272590468	-767.5837066	0.014953827
a15p7_d3p99	run6	4.326491615	-769.6793115	-0.000231716
a15p7_d3p99	run7	4.12115385	-771.8418642	-0.015902388
a15p7_d3p99	run8	3.988385474	-769.0998535	0.003967255
a15p7_d3p99	run9	3.988385474	-771.0038395	-0.009829745
a15p9_d3p84	run1	3.839765571	-768.7686079	0.006367585
a15p9_d3p84	run10	3.839765571	-769.5510646	0.000697609
a15p9_d3p84	run11	4.270804586	-770.2487704	-0.00435823
a15p9_d3p84	run12	3.839765571	-769.8374106	-0.001377362
a15p9_d3p84	run13	4.061237534	-767.8072948	0.013333622
a15p9_d3p84	run14	4.129831662	-769.9127154	-0.001923049
a15p9_d3p84	run15	3.839765571	-770.8179995	-0.008483078
a15p9_d3p84	run16	4.263661982	-770.3963822	-0.005427881
a15p9_d3p84	run17	3.908896125	-771.0292598	-0.01001395
a15p9_d3p84	run18	4.153567163	-770.2822951	-0.004601163
a15p9_d3p84	run19	3.839765571	-768.7161493	0.00674772
a15p9_d3p84	run2	3.911240886	-768.766926	0.006379773
a15p9_d3p84	run20	4.294179072	-769.5076768	0.001012014
a15p9_d3p84	run3	4.392184528	-768.9159906	0.005299595
a15p9_d3p84	run4	3.839765571	-772.2587689	-0.018923436
a15p9_d3p84	run5	4.208385754	-771.4843653	-0.013311816
a15p9_d3p84	run6	4.198086018	-769.1703997	0.003456051
a15p9_d3p84	run7	3.839765571	-770.8872358	-0.008984791
a15p9_d3p84	run8	3.839765571	-768.0735344	0.01140435
a15p9_d3p84	run9	4.23008703	-771.112393	-0.010616365
a16p1_d3p70	run1	4.063334175	-769.4143613	0.001688212
a16p1_d3p70	run10	4.286195874	-770.5233929	-0.006348248
a16p1_d3p70	run11	4.379830988	-768.4780404	0.008473147
a16p1_d3p70	run12	3.990707219	-768.8659238	0.005662397
a16p1_d3p70	run13	3.698438957	-772.0464059	-0.017384574
a16p1_d3p70	run14	3.904743618	-769.3266136	0.002324066
a16p1_d3p70	run15	3.698438957	-768.3120885	0.009675696
a16p1_d3p70	run16	4.200438205	-769.5983924	0.000354654
a16p1_d3p70	run17	4.26270268	-769.637705	6.97802E-05
a16p1_d3p70	run18	4.09145181	-770.0114744	-0.002638694
a16p1_d3p70	run19	3.698438957	-768.0899451	0.011285431
a16p1_d3p70	run2	4.105932609	-769.9861173	-0.002454947
a16p1_d3p70	run20	3.698438957	-769.3340585	0.002270117
a16p1_d3p70	run3	4.088990592	-769.888598	-0.001748285
a16p1_d3p70	run4	4.095408427	-767.8347948	0.013134347
a16p1_d3p70	run5	3.698438957	-770.7984862	-0.008341678
