Sn 1 O 1.00150093152 0.000270678734765 2.17149643571 0.0038130286763 0.00123484962072 0.000182185916049
Sn 2 O 2.01656063771 0.0839391831783 2.14415138884 0.00270154980979 0.0312143609941 0.000667239953965
Sn 3 O 2.86457285047 0.0193257458884 2.12509974826 0.00150836167757 0.00648298129489 7.27046289702e-05
Sn 4 O 2.90521340056 0.0102046067952 2.10200396298 0.000816163890352 0.00405045626612 2.89294815145e-05
Sn 5 O 2.92706227975 0.00784871873754 2.08206677152 0.00109191490603 0.00340875478518 3.19337075316e-05
Sn 6 O 2.68747526415 0.0754062872832 2.14404864641 0.00190331870645 0.0156086547293 0.000256066212742
Sn 7 O 2.96864652381 0.0759138532066 2.11346510961 0.0011076181159 0.00981811048858 0.000126798837821
Sn 8 O 2.94524628594 0.00299134507698 2.08011499982 0.000567381629611 0.00212882428526 4.65947673813e-06
Sn 9 O 2.9591092108 0.0499597826792 2.1801306902 0.00262113425359 0.00928484391202 0.00020182553451
Sn 10 O 1.97506229862 0.00172766019218 2.0936938508 0.00129606845818 0.00152360540629 6.92439273413e-06
Sn 11 O 2.85736398337 0.0263706917926 2.12969254396 0.00122184970445 0.0062169825869 6.2164399721e-05
Sn 12 O 2.88332122238 0.0154174661921 2.12093216161 0.00112670162328 0.00489763628892 3.33206978755e-05
Sn 13 O 2.91318260833 0.00935647722178 2.12030008163 0.000684407682581 0.00365132834667 1.81853262185e-05
Sn 14 O 2.8203783316 0.0269606040861 2.12580235253 0.00125776818955 0.00812306179382 7.79272509426e-05
Sn 15 O 2.82019495094 0.0234644037677 2.12362899814 0.00113426474686 0.00753739011593 4.94675555412e-05
Sn 16 O 1.81807353076 0.117012172983 2.17843236194 0.00463822331868 0.00696923696745 0.000247537016601
Sn 17 O 2.63015747127 0.123388120624 2.12752355342 0.00178279328579 0.0142873416374 0.000260428513471
Sn 18 O 2.81159837348 0.0235285078457 2.11079350306 0.000858353683449 0.00789301778654 5.11068006143e-05
Sn 19 O 1.93112823981 0.0120457382057 2.10843546045 0.00184974988282 0.00509852548562 6.18967572756e-05
Sn 20 O 2.79169872597 0.0365650269039 2.12774632022 0.00164017162781 0.00929055603955 9.615600365e-05
Sn 21 O 2.89437059261 0.0128515337079 2.14712816666 0.00108280171472 0.00454260145416 2.73982952722e-05
Sn 22 O 1.0 0.0 2.08033132947 0.0033444253974 0.0 0.0
Sn 23 O 2.88579357989 0.0174436747869 2.13218345529 0.00110075641568 0.00498493582512 4.34612647951e-05
Sn 24 O 1.90712475508 0.0100788490606 2.03609710898 0.00117597053409 0.00559220055281 4.59927428199e-05
Sn 25 O 1.91073303814 0.0136053765957 2.09140681134 0.00177128560654 0.00585598843189 7.67993302206e-05
Sn 26 O 1.96601923456 0.00258818789541 2.09654241246 0.00141303434444 0.00206596264159 1.00160030602e-05
Sn 27 O 2.9203548325 0.0484870881544 2.11877297543 0.00122924642219 0.015126753498 0.000365090800904
Sn 28 O 2.87691078318 0.0130269334034 2.12384781183 0.00111954670904 0.00497855538983 2.25580938627e-05
Sn 29 O 2.92536499782 0.00494730370772 2.12739468137 0.00103764267241 0.00305098966638 8.7554121227e-06
Sn 30 O 2.8829173127 0.0136397509282 2.08879847275 0.000807386491964 0.00485463053695 2.87712602614e-05
Sn 31 O 2.98537809673 0.0898533107381 2.18450459734 0.00212052788415 0.0209418260966 0.000435365066398
Sn 32 O 2.91163730969 0.00858257208301 2.11265695485 0.00119899280624 0.00354840412568 1.4965622623e-05
Sn 33 O 1.95941676485 0.00337478695174 2.07439107794 0.00143854646027 0.00239644673435 1.19441061231e-05
Sn 34 O 2.76801954728 0.0302947994966 2.14170645058 0.00114691986814 0.0111229853126 9.2457214654e-05
Sn 35 O 2.94943464818 0.00294687748098 2.06555293883 0.000546120624487 0.00191101236892 4.12558199826e-06
Sn 36 O 2.93569396135 0.00448892898526 2.10045971987 0.00101995678214 0.00256839282635 7.23012671398e-06
Sn 37 O 2.85525304268 0.0224445682203 2.13451310776 0.0017023945513 0.00674930943934 6.80897392085e-05
Sn 38 O 2.85537646318 0.0210799731455 2.12370540203 0.0012237889119 0.00623694335626 4.91833935723e-05
Sn 39 O 2.92749883575 0.00590401412802 2.07246077952 0.00114086329558 0.00278903306517 8.65677103799e-06
Sn 40 O 3.05268086491 0.0800170234749 2.16211476407 0.00182605833826 0.0196505885846 0.000357696016449
Sn 41 O 2.99563928832 0.0946741051916 2.14662376116 0.00192925558618 0.0195677427421 0.000400528340346
Sn 42 O 2.90761898394 0.00963084161041 2.13351248982 0.00140352580633 0.00382572433694 1.94690384142e-05
Sn 43 O 2.79313429254 0.0248264169073 2.08851602003 0.00162155395958 0.00865205401325 5.43465221574e-05
Sn 44 O 2.90930042582 0.00992538968371 2.12168121146 0.0010281770227 0.00411978242317 3.10448605923e-05
Sn 45 O 2.81877579347 0.020057232435 2.06061434397 0.000868548072893 0.00719830041661 4.13606772036e-05
Sn 46 O 5.6074728281 0.0587592572177 2.08961087587 0.000556475029622 0.00773185048455 2.65036030509e-05
