2.39999986 8.31333362E-03 1.10244444E-02 1.39422221E-02 1.53366663E-02 1.47122219E-02 1.55288884E-02 1.44800004E-02 1.65899992E-02 1.44211110E-02 1.39411110E-02 1.47322221E-02
2.45000005 8.80444422E-03 1.22177778E-02 1.69111118E-02 1.73977781E-02 1.64744444E-02 1.79666672E-02 1.62733328E-02 1.86911114E-02 1.68233328E-02 1.61844436E-02 1.62722226E-02
2.50000000 1.01377778E-02 1.35511113E-02 1.82755552E-02 1.97055563E-02 1.89500004E-02 1.98744442E-02 1.88988894E-02 2.13755555E-02 1.94000006E-02 1.89155564E-02 1.87144447E-02
2.54999995 1.12911109E-02 1.51755558E-02 2.10088883E-02 2.26133335E-02 2.13688891E-02 2.27477774E-02 2.18311120E-02 2.39288881E-02 2.23777778E-02 2.18788888E-02 2.19155550E-02
2.60000014 1.23466663E-02 1.72422230E-02 2.45311111E-02 2.54211109E-02 2.46488880E-02 2.66488884E-02 2.50855554E-02 2.79277787E-02 2.68388893E-02 2.54633334E-02 2.59866659E-02
2.64999986 1.35711115E-02 2.00466663E-02 2.90555563E-02 2.97366660E-02 2.89222226E-02 3.12733315E-02 2.88666673E-02 3.18644457E-02 3.16266678E-02 3.03799994E-02 3.14211100E-02
2.70000005 1.52866663E-02 2.21777782E-02 3.28088887E-02 3.42488885E-02 3.36911120E-02 3.67044434E-02 3.43444459E-02 3.75499986E-02 3.74422222E-02 3.68355550E-02 3.73344459E-02
2.75000000 1.68488882E-02 2.47266665E-02 3.95066664E-02 3.98211107E-02 3.98622230E-02 4.39844429E-02 4.20311093E-02 4.42555547E-02 4.60911095E-02 4.56211120E-02 4.44366671E-02
2.79999995 1.93399992E-02 3.01088896E-02 4.64800000E-02 4.67699990E-02 4.79499996E-02 5.25499992E-02 5.12877777E-02 5.43166660E-02 5.76477796E-02 5.65466657E-02 5.55266663E-02
2.85000014 2.22155564E-02 3.59533317E-02 5.56222238E-02 5.66622205E-02 5.86955547E-02 6.41977787E-02 6.51822239E-02 6.76255524E-02 7.23433346E-02 7.38666654E-02 7.21233338E-02
2.89999986 2.61199996E-02 4.25000004E-02 6.95533305E-02 6.89644441E-02 7.41966665E-02 8.17222223E-02 8.17222223E-02 8.79255533E-02 9.33311135E-02 9.76733342E-02 9.70844477E-02
2.95000005 3.06577776E-02 5.22955544E-02 8.56022239E-02 8.59988853E-02 9.84455571E-02 0.107045554 0.110359997 0.113986664 0.126248896 0.133650005 0.133593336
3.00000000 3.59133333E-02 6.67088926E-02 0.110895559 0.110547781 0.138439998 0.148317784 0.159158885 0.161256671 0.181826666 0.198009998 0.199126661
3.04999995 1.57022215E-02 1.47511112E-02 1.19399996E-02 1.26333330E-02 1.09033333E-02 8.25777743E-03 9.14222188E-03 7.33333314E-03 6.64555561E-03 4.76444466E-03 3.69666656E-03
3.09999990 1.84088890E-02 1.78844444E-02 1.49511108E-02 1.51577778E-02 1.34611111E-02 1.04955556E-02 1.09944446E-02 8.95111077E-03 8.23888928E-03 5.68555575E-03 4.57333354E-03
3.15000010 2.36577783E-02 2.36333329E-02 2.11200006E-02 2.03311108E-02 1.82377771E-02 1.49788884E-02 1.49777774E-02 1.25244446E-02 1.16022220E-02 8.22666660E-03 6.50000013E-03
