a13p10_d6p61 Sn-Ta 1.6316 0.059422 3.4463 0.146354 0.0553798 0.00389636
a13p5_d6p04 Sn-Ta 1.50485 0.0518078 3.32155 0.19923 0.0542575 0.00404337
a13p9_d5p53 Sn-Ta 1.43579 0.0525371 3.42899 0.233946 0.0468685 0.00399312
a14p1_d5p30 Sn-Ta 1.42443 0.0542872 3.40038 0.222477 0.0478839 0.00433864
a14p3_d5p08 Sn-Ta 1.32101 0.0581484 3.30702 0.367675 0.0428669 0.00394868
a14p5_d4p87 Sn-Ta 1.31825 0.0563297 3.3626 0.344377 0.0450899 0.0041002
a14p7_d4p68 Sn-Ta 1.29118 0.049958 3.29488 0.332366 0.039101 0.00361722
a14p9_d4p49 Sn-Ta 1.26619 0.0417801 3.2642 0.309353 0.0370446 0.00338963
a15p1_d4p32 Sn-Ta 1.22005 0.0469407 3.20249 0.335588 0.0351351 0.00340006
a15p5_d3p99 Sn-Ta 1.20479 0.0499862 3.19787 0.430578 0.0335499 0.00349088
a15p9_d3p70 Sn-Ta 1.16927 0.0472223 3.13284 0.352185 0.0342403 0.00356149
a16p3_d3p43 Sn-Ta 1.14589 0.0461129 3.12459 0.39018 0.0310605 0.00305702
a16p7_d3p19 Sn-Ta 1.11413 0.0425951 3.07137 0.37157 0.0264933 0.00260502
a17p1_d2p97 Sn-Ta 1.14068 0.0443731 3.05964 0.364062 0.0286315 0.0027399
a17p5_d2p77 Sn-Ta 1.11612 0.0396988 3.02429 0.394204 0.0282091 0.00277001
a17p9_d2p59 Sn-Ta 1.08299 0.0446085 2.97577 0.406446 0.0272908 0.00262798
a18p3_d2p425 Sn-Ta 1.10556 0.0404409 3.00216 0.329243 0.0300243 0.00286763
a18p7_d2p27 Sn-Ta 1.11761 0.0408319 3.08801 0.330701 0.0275411 0.00269097
a19p1_d2p13 Sn-Ta 1.10247 0.0402635 3.04686 0.375211 0.0256952 0.00237927
