2.6875		  1.719	0.4877	0.4545	0.4186	0.4011	0.3764	0.41605	0.429	0.4127	0.4263	0.4489	0.4597	0.51005	0.4828	0.5187	0.56375	0.59075	0.62655	0.7058	0.753
2.75		  1.969	0.6361	0.5771	0.5477	0.5699	0.5176	0.5748	0.59175	0.6004	0.61535	0.6695	0.6668	0.73005	0.6969	0.7729	0.8455	0.8816	0.95115	1.03765	1.1351
2.8125		  1.038	0.7387	0.6566	0.6294	0.6439	0.58435	0.6341	0.6303	0.6356	0.6832	0.7381	0.7027	0.8043	0.78415	0.8549	0.9192	0.96155	1.00975	1.12835	1.24045
2.875		  0.323	0.7885	0.7219	0.6665	0.651	0.61655	0.6305	0.63135	0.63375	0.6479	0.693	0.6858	0.76905	0.73835	0.77155	0.8414	0.8371	0.88545	1.00335	1.14195
2.9375		  0.078	0.8169	0.7881	0.7415	0.7067	0.68135	0.6676	0.64675	0.65975	0.6754	0.70085	0.6695	0.7535	0.72605	0.72285	0.80625	0.81535	0.83225	0.96455	1.05485
3		  0.007	0.8876	0.8562	0.8434	0.8068	0.7864	0.76625	0.7184	0.75755	0.75505	0.78525	0.78555	0.80415	0.8405	0.82705	0.8809	0.9114	0.94125	1.06235	1.17815
3.0625		  0.000	0.98	0.9358	0.9163	0.8755	0.8841	0.8711	0.81405	0.8781	0.85205	0.91035	0.9003	0.92515	0.9693	0.95705	0.99635	1.10655	1.1245	1.2335	1.3133
3.125		  0.000	1.0124	0.9995	0.978	0.9403	0.95405	0.94205	0.89395	0.95935	0.9675	0.98465	1.0038	1.0251	1.0631	1.05125	1.10455	1.2155	1.25755	1.3759	1.44545
3.1875		  0.000	1.0351	1.0131	1.0309	1.0076	0.99835	0.9831	0.9882	1.0271	1.024	1.0698	1.079	1.0771	1.14285	1.14565	1.193	1.2971	1.37085	1.514	1.55515
3.25		  0.003	1.0725	1.0236	1.056	1.0618	1.0648	1.05595	1.07505	1.07985	1.0989	1.1268	1.1667	1.15925	1.24465	1.27	1.30905	1.3832	1.5262	1.6065	1.66205
3.3125		  0.007	1.1351	1.1227	1.1438	1.1353	1.1271	1.11925	1.13565	1.14015	1.1608	1.1916	1.24085	1.24225	1.3065	1.37915	1.4286	1.5243	1.6474	1.6976	1.78755
3.375		  0.060	1.1962	1.1949	1.1522	1.1428	1.143	1.1358	1.16645	1.15685	1.15545	1.2084	1.21725	1.28735	1.2804	1.3457	1.41375	1.4785	1.6101	1.7167	1.77535
3.4375		  0.246	1.219	1.1983	1.1871	1.1489	1.12915	1.10655	1.10835	1.10625	1.0934	1.13295	1.1146	1.1935	1.1704	1.21575	1.3054	1.29955	1.39995	1.50005	1.61265
3.5		  0.822	1.2264	1.179	1.1541	1.1531	1.0611	1.08185	1.06	1.0366	1.02765	1.07145	1.011	1.08725	1.05875	1.08145	1.1708	1.1846	1.2258	1.3468	1.40155
3.5625		  1.630	1.198	1.2187	1.1386	1.1089	1.07085	1.04805	1.05825	1.0086	1.00885	0.996	1.0136	1.0415	1.03855	1.04075	1.10125	1.1135	1.12525	1.3158	1.34075
3.625		  2.103	1.1765	1.2243	1.1125	1.1336	1.09715	1.04845	1.0714	1.04445	1.03605	1.0338	1.0732	1.06365	1.08485	1.0735	1.11615	1.16725	1.17015	1.36815	1.357
3.6875		  2.066	1.1655	1.2057	1.1347	1.165	1.134	1.0911	1.09525	1.0926	1.0774	1.09345	1.11695	1.11985	1.13625	1.17485	1.2012	1.20295	1.2733	1.4365	1.4185
3.75		  1.701	1.1733	1.2184	1.1443	1.1874	1.17965	1.12415	1.13245	1.1223	1.12135	1.16755	1.17865	1.16845	1.1903	1.23915	1.2511	1.30085	1.3807	1.48255	1.52485
3.8125		  1.465	1.1605	1.2246	1.1595	1.184	1.1986	1.13545	1.14195	1.1563	1.15545	1.2082	1.20305	1.22505	1.23345	1.2721	1.2894	1.3831	1.4748	1.5181	1.5998
3.875		  1.296	1.1414	1.1733	1.1308	1.1523	1.16655	1.1534	1.15075	1.15295	1.1714	1.20295	1.2073	1.2471	1.2489	1.2572	1.3096	1.38235	1.495	1.5476	1.6309
3.9375		  1.202	1.1276	1.0934	1.0772	1.0983	1.15445	1.1266	1.11065	1.11705	1.1447	1.1701	1.18635	1.23985	1.23925	1.2561	1.3137	1.378	1.46875	1.5801	1.6211
4		  1.225	1.0828	1.0471	1.0352	1.0701	1.09085	1.10285	1.0496	1.0409	1.0992	1.119	1.1082	1.161	1.1629	1.1857	1.2128	1.3013	1.3674	1.4961	1.5147
4.0625		  1.091	1.0168	0.9882	0.9974	1.0178	1.0317	1.0488	1.01195	0.9942	1.02085	1.03245	1.02695	1.0719	1.08935	1.09385	1.14605	1.2001	1.29015	1.39955	1.42785
