a12p30_d7p55 Sn-Sn 4.10884 0.476375 3.39412 0.00914145 0.0907924 0.00179294
a12p70_d6p86 Sn-Sn 4.0398 0.459994 3.538 0.0105093 0.0933584 0.00219355
a13p1_d6p25 Sn-Sn 3.72101 0.480644 3.62013 0.0134223 0.104269 0.00279203
a13p5_d5p71 Sn-Sn 3.453 0.370979 3.66762 0.0139018 0.10409 0.00342272
a13p9_d5p23 Sn-Sn 3.23081 0.343604 3.72987 0.0161699 0.107515 0.00397487
a14p3_d4p81 Sn-Sn 2.78465 0.310738 3.7144 0.0199115 0.104721 0.00503677
a14p7_d4p42 Sn-Sn 2.73533 0.287699 3.74626 0.0289253 0.0985453 0.00501209
a15p1_d4p08 Sn-Sn 2.42688 0.246232 3.74002 0.118983 0.0936837 0.00557966
a15p5_d3p77 Sn-Sn 2.44901 0.221271 3.7182 0.14726 0.0892722 0.00536641
a15p9_d3p50 Sn-Sn 2.26343 0.245014 3.7124 0.223244 0.0874994 0.00539303
