a12p30_d7p55 Sn-Ta 3.25294 0.162028 3.59422 0.00694404 0.0888272 0.00263517
a12p70_d6p86 Sn-Ta 3.28017 0.193216 3.63234 0.00756326 0.0903593 0.00272548
a13p1_d6p25 Sn-Ta 2.876 0.155793 3.62105 0.0112017 0.0870647 0.00329686
a13p5_d5p71 Sn-Ta 2.69662 0.149106 3.64244 0.00919239 0.0895436 0.00379869
a13p9_d5p23 Sn-Ta 2.48155 0.115351 3.63729 0.026026 0.0802076 0.00394024
a14p3_d4p81 Sn-Ta 2.37416 0.112852 3.62586 0.0403999 0.0801567 0.00438735
a14p7_d4p42 Sn-Ta 2.18054 0.106619 3.67365 0.0172024 0.076553 0.00460447
a15p1_d4p08 Sn-Ta 2.23356 0.0943553 3.62407 0.0286677 0.0674268 0.00428242
a15p5_d3p77 Sn-Ta 2.18084 0.0976688 3.62429 0.0276328 0.0702731 0.00431393
a15p9_d3p50 Sn-Ta 2.17492 0.096746 3.66653 0.054303 0.0648164 0.00437843
