4.4375		  1.394	1.0255	1.0491	1.0469	1.021	1.0548	1.0127	1.0218	1.0223
4.5		  1.285	1.0482	1.083	1.0494	1.0369	1.0543	1.0262	1.0215	1.0691
4.5625		  1.091	1.0572	1.0844	1.0642	1.0438	1.0624	1.0582	1.0614	1.0859
4.625		  0.923	1.053	1.0549	1.0533	1.049	1.0515	1.0564	1.0786	1.0719
4.6875		  0.858	1.0373	1.0284	1.0243	1.0298	1.0457	1.0681	1.0677	1.0481
4.75		  0.758	1.0364	1.0269	1.0247	1.0054	1.0161	1.0372	1.0492	1.0422
4.8125		  0.731	1.0378	1.0287	1.0139	0.9933	1.006	1.0453	1.0454	1.0505
4.875		  0.651	1.0273	1.0322	1.0094	1.0003	1.0161	1.0485	1.0185	1.0412
4.9375		  0.616	1.0228	1.0522	1.03	1.0097	1.0057	1.0427	1.0367	1.0333
5		  0.649	1.0142	1.0652	1.0335	1.0305	1.006	1.0336	1.0275	1.0362
5.0625		  0.696	1.0253	1.0562	1.0494	1.0457	1.0206	1.0336	1.018	1.0203
5.125		  0.787	1.0497	1.0473	1.0508	1.0638	1.0365	1.0403	1.0237	1.0075
5.1875		  0.910	1.0717	1.0594	1.0582	1.0733	1.0492	1.0458	1.0235	1.0368
5.25		  1.037	1.0694	1.0764	1.0793	1.0788	1.067	1.0425	1.0311	1.0308
5.3125		  1.104	1.0486	1.0694	1.0928	1.0921	1.0895	1.0459	1.0442	1.0249
5.375		  1.173	1.0345	1.0534	1.0819	1.0826	1.098	1.0846	1.0548	1.0493
5.4375		  1.201	1.0443	1.051	1.0893	1.0778	1.1069	1.0711	1.0984	1.0685
5.5		  1.156	1.0407	1.0503	1.0812	1.0759	1.1095	1.0962	1.1039	1.08
5.5625		  1.104	1.0361	1.0509	1.0712	1.0784	1.1239	1.0945	1.1119	1.0753
5.625		  1.063	1.0249	1.0419	1.0669	1.0742	1.1094	1.099	1.1009	1.0913
5.6875		  1.026	1.0141	1.0139	1.0394	1.0857	1.1017	1.0869	1.0871	1.0761
5.75		  1.018	0.9892	1.0024	1.0263	1.0569	1.075	1.0567	1.0611	1.0544
5.8125		  1.022	0.9656	0.9703	0.9904	1.0181	1.0328	1.0463	1.0289	1.027
5.875		  1.018	0.9386	0.9612	0.9549	0.9833	0.9879	1.0213	1.002	0.9976
5.9375		  0.988	0.937	0.9512	0.9334	0.9421	0.9447	0.984	0.973	0.9654
6		  0.978	0.9271	0.9367	0.932	0.9333	0.9346	0.9632	0.9448	0.9228
6.0625		  0.929	0.9282	0.9285	0.9339	0.9169	0.9201	0.9446	0.927	0.9275
6.125		  0.929	0.9326	0.9252	0.9226	0.9078	0.8998	0.9371	0.9108	0.9178
6.1875		  0.936	0.9372	0.921	0.9322	0.9052	0.9113	0.9298	0.9114	0.9195
